round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,layer4_units,losses,lr,optimizer,use_bias
136,0.3536559544205666,0.86693335,0.5478896,0.4066178678274155,0.8232,0.46629524,relu,sigmoid,65,0.12,136,normal,58,39,26,10,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.30512092101573945,0.8936,0.6415677,0.40172221696376803,0.8376,0.525942,relu,sigmoid,35,0.36,148,normal,38,21,29,10,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.30407839447259905,0.8792,0.619895,0.35941285455226896,0.8432,0.5739269,relu,sigmoid,55,0.12,124,normal,54,18,20,16,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.290946302652359,0.8890667,0.6553312,0.37361949825286866,0.8376,0.56454366,relu,sigmoid,60,0.12,106,normal,62,18,38,16,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.3051429542303085,0.87946665,0.62447655,0.3725998446941376,0.8408,0.56481457,relu,sigmoid,60,0.24,136,normal,30,21,20,16,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.2572826818227768,0.90026665,0.6688646,0.41947371304035186,0.8344,0.5343014,relu,sigmoid,30,0.0,148,normal,54,18,32,10,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.30311809784173965,0.8922667,0.6552184,0.3768263486623764,0.84,0.5878225,relu,sigmoid,55,0.36,148,normal,54,21,38,19,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.28470088309049607,0.89093333,0.65205574,0.3875890831947327,0.8384,0.544368,relu,sigmoid,55,0.12,148,normal,50,36,29,13,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.31068915224075316,0.86373335,0.5353566,0.38357305610179904,0.8336,0.5320447,relu,sigmoid,35,0.48,112,normal,50,15,35,16,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.25798816968003907,0.9064,0.7093579,0.4085151594877243,0.836,0.54829574,relu,sigmoid,35,0.12,148,normal,62,18,23,19,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.33229270406564076,0.86826664,0.5250776,0.3572249785065651,0.8416,0.55555063,relu,sigmoid,35,0.6,136,normal,58,21,26,10,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.323702591240406,0.8666667,0.54670656,0.38176585429906845,0.8328,0.5580482,relu,sigmoid,55,0.6,130,normal,46,36,29,13,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.40349935241540275,0.844,0.38666973,0.416825691819191,0.8152,0.40033343,relu,sigmoid,55,0.6,142,normal,58,15,23,10,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.3206505016386509,0.85466665,0.48925737,0.37102205157279966,0.8472,0.58478945,relu,sigmoid,45,0.36,124,normal,62,27,20,10,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.36774887949228285,0.86693335,0.5420522,0.3964924645423889,0.832,0.5075936,relu,sigmoid,75,0.6,142,normal,38,27,23,13,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.32255743988355,0.8616,0.5075116,0.3728836808204651,0.8416,0.59409595,relu,sigmoid,40,0.6,100,normal,34,30,35,19,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.29245580653349557,0.8952,0.67432225,0.3684839448928833,0.8448,0.579118,relu,sigmoid,70,0.48,130,normal,58,39,26,16,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.2864899444580078,0.89093333,0.6742252,0.38695777118206026,0.8464,0.59779924,relu,sigmoid,75,0.12,142,normal,42,24,26,16,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.30139684468507766,0.88053334,0.62412655,0.3695650014281273,0.844,0.5815687,relu,sigmoid,75,0.0,124,normal,42,36,26,16,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3817735482851664,0.86373335,0.51663595,0.3992903459072113,0.8304,0.4830629,relu,sigmoid,40,0.6,100,normal,34,21,20,19,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.35491291524966556,0.8581333,0.5155912,0.3603592703938484,0.844,0.5521247,relu,sigmoid,65,0.48,100,normal,50,33,20,10,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.2979615619182587,0.8832,0.6265263,0.37883490371704104,0.8392,0.5598279,relu,sigmoid,60,0.48,106,normal,50,36,26,13,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.3041891409158707,0.88266665,0.6027791,0.3789284996986389,0.8392,0.5693777,relu,sigmoid,40,0.6,148,normal,34,24,35,19,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.3431320253610611,0.86106664,0.49176505,0.36411494731903077,0.84,0.5439504,relu,sigmoid,40,0.6,124,normal,42,21,29,16,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.32483763035138447,0.8717333,0.5881971,0.3671506751179695,0.8448,0.5652683,relu,sigmoid,65,0.36,106,normal,58,27,26,13,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.29894707322120667,0.87946665,0.6135016,0.3706560480594635,0.848,0.5703556,relu,sigmoid,50,0.0,136,normal,42,18,29,13,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.2816270264983177,0.89093333,0.6576372,0.3893166279792786,0.8408,0.57462287,relu,sigmoid,75,0.48,142,normal,62,18,35,13,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.2702459878027439,0.896,0.6766772,0.40285512316226957,0.8432,0.5812663,relu,sigmoid,45,0.12,118,normal,42,39,23,13,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.3312401508887609,0.8656,0.5828281,0.3608674501776695,0.8464,0.57765234,relu,sigmoid,55,0.24,142,normal,38,39,23,10,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3137575787305832,0.884,0.6394208,0.36535057306289676,0.8416,0.57693607,relu,sigmoid,60,0.48,100,normal,54,24,35,16,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.27806057497859,0.8901333,0.6426708,0.3956601333618164,0.84,0.5422467,relu,sigmoid,45,0.12,124,normal,46,24,20,16,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.3108902088801066,0.87813336,0.62960446,0.3663589028120041,0.8424,0.58089143,relu,sigmoid,70,0.12,112,normal,38,24,20,19,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.37238816809654235,0.8517333,0.4112694,0.3644296206235886,0.8336,0.4856218,relu,sigmoid,30,0.6,118,normal,30,21,23,10,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.39566264698902764,0.848,0.44810086,0.42755270409584045,0.8088,0.40362272,relu,sigmoid,55,0.36,124,normal,42,33,20,13,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.2734832905928294,0.88666666,0.65544236,0.39219849681854246,0.844,0.57322913,relu,sigmoid,40,0.0,130,normal,50,15,29,19,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.31782834813992183,0.8746667,0.5940411,0.37343705797195437,0.8392,0.53823614,relu,sigmoid,55,0.0,106,normal,58,21,29,10,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.3384198631842931,0.86826664,0.5610678,0.3760712994337082,0.8456,0.5825566,relu,sigmoid,35,0.6,124,normal,34,30,26,16,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.31195005238056184,0.884,0.64750993,0.36090320110321045,0.8464,0.5751323,relu,sigmoid,75,0.36,100,normal,54,33,20,16,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.33035090297460556,0.87626666,0.59881616,0.36676994413137437,0.8384,0.5595804,relu,sigmoid,75,0.48,112,normal,50,18,23,16,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.3072916358311971,0.8746667,0.6014804,0.35990076696872714,0.8432,0.5771713,relu,sigmoid,70,0.36,112,normal,54,30,29,19,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.31074179387092593,0.8770667,0.607622,0.4014619903564453,0.836,0.5320687,relu,sigmoid,60,0.12,124,normal,42,30,26,16,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.3656522172689438,0.8594667,0.5296905,0.4305054959654808,0.8176,0.45403615,relu,sigmoid,75,0.12,118,normal,30,15,38,13,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.287184584637483,0.8832,0.6320035,0.39044878363609314,0.8392,0.55228925,relu,sigmoid,50,0.0,118,normal,54,18,26,10,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.32328054662545525,0.8752,0.60221636,0.3787804914712906,0.844,0.55393183,relu,sigmoid,65,0.48,142,normal,42,30,20,10,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.33326344460248947,0.86586666,0.58647656,0.361778524518013,0.848,0.5787263,relu,sigmoid,75,0.36,118,normal,46,21,23,16,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.26394044280052187,0.9056,0.7092444,0.4065719336271286,0.84,0.5577706,relu,sigmoid,50,0.12,130,normal,62,30,38,13,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.2689681767026583,0.8936,0.6744852,0.39150639402866366,0.844,0.5810896,relu,sigmoid,55,0.0,142,normal,50,39,38,19,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3096821146309376,0.8768,0.61729366,0.3622098007798195,0.8448,0.5738835,relu,sigmoid,45,0.12,100,normal,50,15,20,13,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.3269323529799779,0.8717333,0.5760191,0.37012346172332766,0.836,0.55789703,relu,sigmoid,70,0.6,118,normal,34,39,32,13,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.30521908080577853,0.88586664,0.63146996,0.36796654707193377,0.844,0.58092976,relu,sigmoid,45,0.36,124,normal,30,24,23,16,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.28377395033836367,0.9008,0.68878675,0.38143139719963076,0.8408,0.56696767,relu,sigmoid,75,0.36,142,normal,58,24,20,16,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.28407898618777594,0.89493334,0.67188066,0.3845467731356621,0.8464,0.56223094,relu,sigmoid,65,0.12,142,normal,42,15,26,13,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.32557505504290263,0.8778667,0.5953359,0.36126011788845064,0.8448,0.5835465,relu,sigmoid,70,0.6,106,normal,54,39,20,16,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.36811387026309966,0.8517333,0.46919087,0.43253655755519865,0.8192,0.43984112,relu,sigmoid,30,0.0,124,normal,30,33,29,16,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.32273577332496645,0.8757333,0.616221,0.36483019292354585,0.8456,0.5765145,relu,sigmoid,50,0.36,118,normal,42,18,20,16,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.3035653592348099,0.88373333,0.63927144,0.37778233164548874,0.8384,0.5505102,relu,sigmoid,55,0.36,112,normal,42,30,32,13,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.3026759629249573,0.88533336,0.637344,0.3786629877090454,0.8456,0.583105,relu,sigmoid,60,0.48,136,normal,46,39,38,16,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.30420180356502535,0.88453335,0.63211113,0.38910371005535127,0.828,0.45894256,relu,sigmoid,30,0.36,112,normal,50,24,23,16,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.3244685289263725,0.8797333,0.6114872,0.3615496465563774,0.8488,0.61404353,relu,sigmoid,75,0.6,124,normal,50,24,20,16,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.3319007376829783,0.8768,0.5989991,0.387133224606514,0.8376,0.5322654,relu,sigmoid,50,0.36,124,normal,38,27,32,13,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.3064013708233833,0.8778667,0.6177114,0.3625773664116859,0.844,0.5695251,relu,sigmoid,65,0.0,106,normal,34,15,35,10,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.35531001007556917,0.86186665,0.5177093,0.4166647868156433,0.8264,0.48305097,relu,sigmoid,60,0.12,148,normal,62,30,23,16,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.35226415514945986,0.8674667,0.5735525,0.3962997755408287,0.836,0.5283103,relu,sigmoid,75,0.24,100,normal,54,27,23,13,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3944058778683345,0.8469333,0.47084224,0.4271278188228607,0.808,0.42327887,relu,sigmoid,70,0.36,100,normal,30,24,32,13,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3243068606257439,0.8765333,0.6053792,0.3630914629101753,0.848,0.5894336,relu,sigmoid,45,0.36,100,normal,62,39,20,10,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.3082087106704712,0.87733334,0.60633045,0.3679073909521103,0.848,0.5907715,relu,sigmoid,70,0.24,136,normal,42,18,26,16,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.29245121115446093,0.88453335,0.61867654,0.3854048000574112,0.8472,0.5678414,relu,sigmoid,30,0.48,148,normal,38,39,23,13,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.29542921646436054,0.88586664,0.6346814,0.37318065571784975,0.8432,0.5898193,relu,sigmoid,40,0.24,130,normal,34,33,38,16,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.31383464485406876,0.87813336,0.6212461,0.3575086146593094,0.8512,0.5972204,relu,sigmoid,75,0.36,100,normal,42,15,26,19,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.2942246864636739,0.88133335,0.63911414,0.3681324733495712,0.8464,0.5797315,relu,sigmoid,70,0.0,112,normal,54,24,23,16,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.2952396908799807,0.8821333,0.627071,0.3815314756631851,0.8408,0.5424156,relu,sigmoid,35,0.12,118,normal,42,27,32,19,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.32665626041094464,0.87333333,0.5944569,0.3644416539669037,0.8416,0.570794,relu,sigmoid,40,0.6,106,normal,62,27,35,19,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2948008678754171,0.8829333,0.6304096,0.3682238221168518,0.8448,0.5857155,relu,sigmoid,40,0.0,100,normal,34,33,35,16,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.30067516750097273,0.8872,0.6384632,0.3934770244956017,0.84,0.5579106,relu,sigmoid,45,0.48,136,normal,34,30,35,19,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.254995335996151,0.8973333,0.69483995,0.4086720982789993,0.8376,0.57729226,relu,sigmoid,65,0.0,136,normal,54,18,23,16,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.2717801041305065,0.89706665,0.66913134,0.4047989841401577,0.8416,0.5654723,relu,sigmoid,35,0.12,142,normal,62,18,32,19,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.30725027740001676,0.8901333,0.67043793,0.3846706211566925,0.8408,0.58256894,relu,sigmoid,45,0.48,148,normal,42,21,29,13,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.3427166753212611,0.8685333,0.57092524,0.36910872292518615,0.8392,0.5359255,relu,sigmoid,70,0.36,142,normal,54,30,20,10,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.33104126900434494,0.8712,0.5699273,0.37033622807264327,0.8456,0.5679784,relu,sigmoid,55,0.48,124,normal,58,18,23,16,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.30036516571044924,0.86986667,0.56773674,0.39566962188482285,0.8352,0.5795869,relu,sigmoid,55,0.48,142,normal,34,24,29,16,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.29082360011339187,0.89626664,0.68301517,0.38036247837543485,0.844,0.5548425,relu,sigmoid,45,0.36,136,normal,50,27,29,16,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.3384583334128062,0.8632,0.52439475,0.37725265860557555,0.8392,0.52660704,relu,sigmoid,50,0.6,124,normal,38,24,38,10,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.3073241768181324,0.8784,0.6167628,0.37631229144334793,0.8496,0.55376285,relu,sigmoid,35,0.24,106,normal,34,27,32,19,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.31143357664346694,0.88,0.6374789,0.3576116728782654,0.8448,0.59741,relu,sigmoid,75,0.24,136,normal,54,30,35,13,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.31876953507463135,0.87733334,0.6188716,0.3690770481824875,0.8352,0.5669679,relu,sigmoid,55,0.36,130,normal,58,24,23,16,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.3400238678455353,0.8552,0.48511216,0.3625321316719055,0.8432,0.5796069,relu,sigmoid,60,0.6,142,normal,46,36,26,16,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.30454636772473653,0.8842667,0.6155111,0.38896862268447874,0.84,0.5722496,relu,sigmoid,50,0.6,136,normal,58,27,20,16,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.28499329030513765,0.8869333,0.65063715,0.37080435812473295,0.8416,0.5576156,relu,sigmoid,75,0.0,100,normal,62,18,29,13,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.29706481770674387,0.872,0.5531898,0.39927168786525724,0.8408,0.5698902,relu,sigmoid,70,0.6,142,normal,62,24,38,10,binary_crossentropy,0.375,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.35303635569413505,0.8666667,0.55956066,0.361805047750473,0.8432,0.58193654,relu,sigmoid,70,0.6,112,normal,42,33,38,13,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.26424518606066705,0.90293336,0.6857214,0.41434192037582396,0.8304,0.5431909,relu,sigmoid,30,0.24,124,normal,46,30,20,16,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.31228950470685957,0.87813336,0.61484975,0.3614046792387962,0.844,0.593888,relu,sigmoid,45,0.36,112,normal,50,39,32,19,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.3124054225285848,0.87493336,0.6034097,0.37623796105384827,0.844,0.57267416,relu,sigmoid,50,0.36,106,normal,62,27,20,10,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.3145600026845932,0.876,0.6041547,0.37495461308956146,0.8448,0.5831283,relu,sigmoid,70,0.12,106,normal,34,36,32,13,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.2766209319829941,0.8922667,0.6540084,0.3750208969116211,0.8416,0.5782537,relu,sigmoid,40,0.12,148,normal,38,21,26,19,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.31144267052412034,0.87946665,0.6206414,0.37049503058195116,0.84,0.5711839,relu,sigmoid,75,0.36,148,normal,58,15,26,16,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.29071378712852797,0.89253336,0.6331782,0.3955785395503044,0.8416,0.5376606,relu,sigmoid,35,0.48,118,normal,62,30,32,19,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.3078490128119787,0.87813336,0.60641193,0.3616217964887619,0.8432,0.5868562,relu,sigmoid,50,0.12,142,normal,30,21,35,13,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
