round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
100,0.30136987471580506,0.87493336,0.6216809,0.37605743646621703,0.8424,0.51052296,relu,sigmoid,40,0.12,100,normal,55,37,28,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.31072418654958406,0.8784,0.6105309,0.37558389982581136,0.8512,0.53738475,relu,sigmoid,35,0.24,110,normal,55,49,25,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.29030267971754076,0.8816,0.6512362,0.38195952463150024,0.8512,0.5312909,relu,sigmoid,45,0.18,110,normal,100,43,34,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2830624787012736,0.88346666,0.6424762,0.37404268264770507,0.8512,0.5496331,relu,sigmoid,50,0.0,100,normal,70,34,31,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.30123953318595886,0.87733334,0.638923,0.37288832950592044,0.8528,0.5467864,relu,sigmoid,60,0.3,110,normal,50,25,34,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.291914556324482,0.88453335,0.64101255,0.36894133388996125,0.8504,0.54663754,relu,sigmoid,50,0.24,105,normal,55,43,34,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2845645303328832,0.8848,0.66257733,0.37613083505630496,0.8496,0.5509432,relu,sigmoid,70,0.18,105,normal,115,28,34,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.28354704598585767,0.88586664,0.66029024,0.3714215612411499,0.8456,0.54907984,relu,sigmoid,50,0.0,110,normal,100,43,43,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2939813318252563,0.8792,0.64271253,0.36805268239974975,0.8448,0.5570472,relu,sigmoid,55,0.18,105,normal,75,28,28,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.27400668601195016,0.88586664,0.6520148,0.3788351929187775,0.8416,0.5198605,relu,sigmoid,50,0.18,110,normal,60,40,40,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2951120357116063,0.8850667,0.6529202,0.37149436128139496,0.848,0.5445618,relu,sigmoid,40,0.3,100,normal,65,31,34,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.28405262756347655,0.8816,0.64970773,0.3750209231376648,0.8496,0.5389822,relu,sigmoid,80,0.06,105,normal,115,49,28,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.29068172407150267,0.88133335,0.64633733,0.3720844519138336,0.8472,0.54591703,relu,sigmoid,60,0.0,105,normal,70,40,37,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.29181556463241576,0.88346666,0.6707811,0.3793870136141777,0.848,0.5295495,relu,sigmoid,75,0.3,105,normal,90,40,28,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2999547367890676,0.88,0.6449002,0.36483653688430784,0.848,0.5358789,relu,sigmoid,80,0.12,110,normal,75,49,37,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.29874869549274446,0.87493336,0.6274879,0.367389591217041,0.852,0.56105775,relu,sigmoid,45,0.18,100,normal,85,28,31,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.27534135113159813,0.88986665,0.66118735,0.3754189696907997,0.8544,0.5660921,relu,sigmoid,55,0.12,105,normal,70,43,43,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2951903170347214,0.8770667,0.6283536,0.3680667984485626,0.8472,0.5505618,relu,sigmoid,50,0.0,110,normal,85,28,37,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.294200567483902,0.876,0.61276275,0.3709622170329094,0.852,0.5567449,relu,sigmoid,45,0.24,110,normal,100,34,25,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.28004413181543353,0.8882667,0.66189355,0.37702177304029466,0.8464,0.5626024,relu,sigmoid,45,0.12,110,normal,50,43,28,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2950303714076678,0.8808,0.64709085,0.37062341058254245,0.8464,0.5501745,relu,sigmoid,70,0.0,100,normal,85,46,43,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2678389245271683,0.8936,0.6906891,0.3845630943775177,0.84,0.55389524,relu,sigmoid,50,0.12,110,normal,80,49,43,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2977161884307861,0.8768,0.646796,0.3700172513723373,0.848,0.54246813,relu,sigmoid,50,0.3,105,normal,100,25,40,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.29818116654952365,0.88,0.64113957,0.373229066491127,0.8416,0.53486794,relu,sigmoid,65,0.12,105,normal,80,49,25,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.28949977485338846,0.8829333,0.6647549,0.37496630322933194,0.8496,0.56989515,relu,sigmoid,70,0.3,100,normal,90,49,31,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3118388267159462,0.8744,0.6308312,0.3747168790102005,0.8512,0.55471957,relu,sigmoid,65,0.3,105,normal,75,28,34,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.31466210905710856,0.8744,0.6209354,0.37642672896385193,0.8456,0.5446355,relu,sigmoid,70,0.18,100,normal,85,37,28,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.29956320784489315,0.8765333,0.62996256,0.3661131745576858,0.84,0.5255039,relu,sigmoid,65,0.06,100,normal,75,46,40,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2924764678676923,0.88053334,0.63914627,0.364049258351326,0.8488,0.58202714,relu,sigmoid,55,0.06,105,normal,70,25,25,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.299481546998024,0.8778667,0.62828636,0.3716237311959267,0.8536,0.565149,relu,sigmoid,45,0.0,105,normal,80,31,31,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.28806115001440047,0.8869333,0.67050326,0.3758107954263687,0.848,0.5244297,relu,sigmoid,75,0.06,100,normal,75,46,40,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.31190183703104657,0.8725333,0.6267242,0.3755832438468933,0.844,0.5220769,relu,sigmoid,80,0.18,105,normal,75,25,34,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.317526883383592,0.8744,0.6319394,0.3731756184101105,0.8448,0.52777493,relu,sigmoid,65,0.3,110,normal,50,46,28,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2843917922973633,0.8861333,0.66367203,0.37564840650558473,0.8464,0.51411164,relu,sigmoid,40,0.12,105,normal,70,25,34,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2590871707995733,0.8928,0.6799397,0.37860338133573535,0.844,0.52771,relu,sigmoid,35,0.06,105,normal,75,43,37,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.30603222942352293,0.87333333,0.62092316,0.37240349578857423,0.8504,0.54532135,relu,sigmoid,80,0.0,110,normal,50,46,43,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.28161679963270825,0.8869333,0.67289764,0.3782347500324249,0.852,0.5543724,relu,sigmoid,50,0.18,100,normal,115,43,28,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2710504069626331,0.88773334,0.67674476,0.37384462654590606,0.8416,0.5377037,relu,sigmoid,45,0.0,110,normal,110,34,25,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2808073694507281,0.88666666,0.64168936,0.37991227793693544,0.84,0.51722074,relu,sigmoid,35,0.24,100,normal,65,43,28,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3092101840178172,0.87093335,0.60523653,0.3732674902677536,0.8496,0.5484287,relu,sigmoid,50,0.06,110,normal,50,34,25,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3052530345916748,0.8757333,0.63035816,0.36751236200332643,0.8496,0.5419442,relu,sigmoid,60,0.3,100,normal,100,40,28,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.29872539480527244,0.8778667,0.62754405,0.37461538195610045,0.8472,0.5352823,relu,sigmoid,50,0.06,100,normal,70,40,25,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3122000069022179,0.8728,0.613472,0.36930435699224473,0.8504,0.5631672,relu,sigmoid,45,0.24,110,normal,50,31,40,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2769109945297241,0.88853335,0.6704976,0.3740693893432617,0.8528,0.55190593,relu,sigmoid,80,0.18,110,normal,85,40,37,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.29151957790056865,0.8808,0.6503296,0.37752809941768645,0.8448,0.54290974,relu,sigmoid,70,0.3,105,normal,75,37,25,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.28679612147808076,0.88,0.6533752,0.37433696937561034,0.8464,0.5307411,relu,sigmoid,60,0.0,110,normal,110,37,34,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2891889846920967,0.88133335,0.6435151,0.3742264533042908,0.8536,0.55863124,relu,sigmoid,45,0.12,100,normal,100,43,28,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2916770780086517,0.88453335,0.6454587,0.3668987817764282,0.8512,0.5545414,relu,sigmoid,60,0.06,100,normal,75,34,40,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.29878283047676085,0.8717333,0.5978445,0.3651403119564056,0.852,0.5603631,relu,sigmoid,40,0.24,100,normal,50,34,43,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.29752542078495026,0.8768,0.63795376,0.370177738070488,0.8504,0.5494342,relu,sigmoid,75,0.0,105,normal,60,34,40,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3023658435344696,0.8725333,0.61618865,0.37229972887039187,0.8472,0.54445374,relu,sigmoid,40,0.18,100,normal,65,25,43,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.29073014414310455,0.8842667,0.65738785,0.37317103588581085,0.8448,0.55422395,relu,sigmoid,45,0.3,105,normal,100,49,37,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2442374495267868,0.90613335,0.7268039,0.408933813393116,0.8432,0.53869975,relu,sigmoid,45,0.06,100,normal,110,49,37,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.30563107907772064,0.876,0.634924,0.36296981185674665,0.8488,0.5497109,relu,sigmoid,75,0.18,100,normal,60,25,37,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.28239341894785563,0.8856,0.6754891,0.38451658487319945,0.8448,0.52665466,relu,sigmoid,80,0.12,110,normal,80,49,34,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3001881444454193,0.87626666,0.62932473,0.3675209778547287,0.8488,0.5516066,relu,sigmoid,50,0.24,105,normal,60,43,37,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.28493467177450654,0.8861333,0.66557527,0.38181846868991853,0.8504,0.53555495,relu,sigmoid,35,0.3,105,normal,85,46,25,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.30003824031353,0.8784,0.6392068,0.3649690787196159,0.844,0.54043955,relu,sigmoid,35,0.12,110,normal,70,25,25,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2532143791913986,0.90346664,0.7052649,0.39531030851602555,0.8456,0.5455893,relu,sigmoid,45,0.06,110,normal,100,49,37,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.29239273687203726,0.87493336,0.63564116,0.3763841760158539,0.8408,0.561597,relu,sigmoid,70,0.12,105,normal,100,25,40,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2918525310754776,0.8797333,0.64961284,0.37012857699394225,0.844,0.531433,relu,sigmoid,60,0.0,100,normal,100,25,28,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2952731223901113,0.87866664,0.6455311,0.37161380821466444,0.848,0.5339833,relu,sigmoid,65,0.24,110,normal,60,34,34,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.29338294702768325,0.8792,0.63813806,0.3712419140338898,0.8448,0.54224837,relu,sigmoid,65,0.12,105,normal,50,25,28,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2886746445298195,0.8824,0.654244,0.37263414949178697,0.8488,0.55793715,relu,sigmoid,75,0.12,110,normal,90,49,31,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.26442378902435304,0.89173335,0.68307364,0.3748083825111389,0.844,0.5482634,relu,sigmoid,80,0.12,110,normal,115,31,34,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.30063389261563617,0.87733334,0.63567835,0.3685953116416931,0.8504,0.5443355,relu,sigmoid,80,0.18,105,normal,80,25,43,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2943754141529401,0.8824,0.64293945,0.3647418340444565,0.8496,0.5357426,relu,sigmoid,65,0.24,105,normal,60,34,31,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3019158459504445,0.8776,0.63351756,0.37655492800474166,0.852,0.5310089,relu,sigmoid,35,0.3,105,normal,90,25,31,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2733286030292511,0.89093333,0.68489367,0.3823809697628021,0.844,0.5354627,relu,sigmoid,60,0.18,105,normal,100,34,43,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2767698937356472,0.8856,0.66831404,0.3931547313928604,0.8376,0.51933134,relu,sigmoid,45,0.0,100,normal,95,28,31,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2876396888494492,0.88346666,0.65840536,0.3730041572451592,0.8512,0.54317784,relu,sigmoid,75,0.12,110,normal,105,49,40,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3086264932155609,0.87546664,0.6278401,0.3694642412662506,0.8528,0.548675,relu,sigmoid,75,0.3,100,normal,65,31,37,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2932086027562618,0.87733334,0.6251146,0.3632939621806145,0.8464,0.5511013,relu,sigmoid,45,0.0,105,normal,60,40,25,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2569145466387272,0.89386666,0.69676924,0.3856239819526672,0.8488,0.54763025,relu,sigmoid,75,0.0,105,normal,105,46,34,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.27976766604185105,0.88373333,0.66571224,0.3756251014471054,0.8456,0.5447013,relu,sigmoid,45,0.0,100,normal,105,25,40,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.31027349176009494,0.8744,0.6232964,0.36912961161136626,0.8488,0.5458507,relu,sigmoid,65,0.18,100,normal,65,28,31,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.28730928537249567,0.8816,0.627973,0.3668998246192932,0.848,0.55351895,relu,sigmoid,45,0.18,100,normal,110,28,28,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2981665901343028,0.8792,0.6382435,0.37246284770965576,0.8552,0.55953956,relu,sigmoid,70,0.06,110,normal,110,31,25,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.30276999616622924,0.8765333,0.64225894,0.3641279754638672,0.848,0.5467184,relu,sigmoid,60,0.3,100,normal,75,37,37,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2460293905735016,0.8997333,0.7113057,0.394849675655365,0.844,0.53839326,relu,sigmoid,60,0.0,105,normal,90,49,43,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
