round_epochs,val_loss,val_acc,val_f1score,loss,acc,f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
120,0.4411996560096741,0.8528000116348267,0.5144820213317871,0.22194574651122093,0.9122667,0.73651713,relu,sigmoid,55,0.2,120,normal,60,10,28,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.5975165404081345,0.8288000226020813,0.5179961323738098,0.18271056060492993,0.92613333,0.797692,relu,sigmoid,45,0.2,105,normal,60,25,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.7929489731788635,0.8464000225067139,0.5500298738479614,0.12448035334547361,0.944,0.85074735,relu,sigmoid,50,0.25,100,normal,72,30,28,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.6010995495915413,0.8407999873161316,0.49776163697242737,0.17342574566602706,0.9266667,0.8011825,relu,sigmoid,45,0.3,130,normal,72,60,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3500733113288879,0.848800003528595,0.5113941431045532,0.2992341581980387,0.8797333,0.6583427,relu,sigmoid,50,0.2,105,normal,60,20,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
100,0.6129327030181885,0.8312000036239624,0.49964043498039246,0.16214447866380216,0.9338667,0.83040893,relu,sigmoid,55,0.1,100,normal,60,20,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
120,0.4387121039628983,0.8327999711036682,0.5339939594268799,0.2272475399573644,0.9088,0.7556565,relu,sigmoid,50,0.15,120,normal,60,15,36,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.41707004022598265,0.843999981880188,0.5738876461982727,0.24188091977437337,0.91146666,0.75854844,relu,sigmoid,40,0.3,125,normal,76,40,28,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3480691522359848,0.8575999736785889,0.5507410764694214,0.29245099300146105,0.8824,0.64514077,relu,sigmoid,45,0.15,105,normal,60,25,36,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.9569623041152954,0.823199987411499,0.5233936309814453,0.08589345469822486,0.9624,0.89281136,relu,sigmoid,55,0.15,110,normal,64,50,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.6420075168609619,0.8167999982833862,0.513512134552002,0.16423483749230702,0.92693335,0.8065926,relu,sigmoid,40,0.15,100,normal,76,15,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,1.0625321245193482,0.8248000144958496,0.5190550684928894,0.11054763650894164,0.9450667,0.853287,relu,sigmoid,40,0.3,100,normal,76,35,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
120,0.43300843334197997,0.8176000118255615,0.5329907536506653,0.25408090341091155,0.8997333,0.7299479,relu,sigmoid,60,0.2,120,normal,68,60,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
105,0.4413383002281189,0.8256000280380249,0.5586093068122864,0.2234139727751414,0.91466665,0.75354767,relu,sigmoid,40,0.15,105,normal,76,55,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.375644268989563,0.8543999791145325,0.5494515895843506,0.28040078302224475,0.89093333,0.6918577,relu,sigmoid,50,0.3,100,normal,64,55,28,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
125,0.9847113227844239,0.8320000171661377,0.4950564503669739,0.10464780579010645,0.9565333,0.88760495,relu,sigmoid,50,0.2,125,normal,68,35,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.4513019035458565,0.8447999954223633,0.5419168472290039,0.21273582178354264,0.92053336,0.7755899,relu,sigmoid,45,0.2,120,normal,76,25,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
125,0.7293148076534272,0.8047999739646912,0.5037488341331482,0.16424409717321395,0.9202667,0.8050807,relu,sigmoid,50,0.3,125,normal,76,10,24,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.4171940898895264,0.8424000144004822,0.5595502853393555,0.24207734354337057,0.90346664,0.72897696,relu,sigmoid,40,0.25,105,normal,60,20,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.5555659494400025,0.8159999847412109,0.5049232840538025,0.19530836832523346,0.9248,0.7937333,relu,sigmoid,40,0.3,130,normal,60,25,36,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.5471531963348388,0.8151999711990356,0.5212799310684204,0.17883886620402337,0.93413335,0.8255721,relu,sigmoid,50,0.2,100,normal,72,40,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.3506318640708923,0.8575999736785889,0.5602797865867615,0.2802684420347214,0.8922667,0.70528036,relu,sigmoid,50,0.3,115,normal,76,25,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.4584768748283386,0.8360000252723694,0.5417328476905823,0.21683209915955862,0.91333336,0.75826335,relu,sigmoid,40,0.15,110,normal,68,15,36,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
110,0.9981597542762757,0.8208000063896179,0.5338923335075378,0.10729982966184616,0.95706666,0.88835174,relu,sigmoid,40,0.25,110,normal,76,45,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.920383952498436,0.8191999793052673,0.5390177965164185,0.1173482537716627,0.9448,0.84182733,relu,sigmoid,55,0.3,100,normal,72,35,36,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.6069620504379273,0.8208000063896179,0.5202502012252808,0.15647839276492595,0.9346667,0.82176155,relu,sigmoid,45,0.15,105,normal,60,30,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.3575917267799377,0.8592000007629395,0.5718793272972107,0.2771295921007792,0.89253336,0.70525926,relu,sigmoid,50,0.25,115,normal,68,20,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.41403055548667905,0.8375999927520752,0.5214679837226868,0.22977288195490836,0.9122667,0.7609264,relu,sigmoid,45,0.25,125,normal,68,45,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,1.2965178461074829,0.8008000254631042,0.5038939714431763,0.07260171488299966,0.9632,0.9071055,relu,sigmoid,45,0.1,120,normal,64,45,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
125,0.749909140586853,0.8360000252723694,0.5372092127799988,0.1323591697216034,0.936,0.8279864,relu,sigmoid,60,0.25,125,normal,76,20,28,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
105,0.4365606441497803,0.8432000279426575,0.5381314158439636,0.22042254149913787,0.91573334,0.77167493,relu,sigmoid,60,0.3,105,normal,68,55,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
115,1.3324461305141448,0.8184000253677368,0.5383836627006531,0.08444094557315111,0.9565333,0.88829875,relu,sigmoid,45,0.3,115,normal,72,60,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
125,0.5455148887634277,0.8167999982833862,0.5238564014434814,0.1712223684390386,0.9288,0.8076527,relu,sigmoid,40,0.3,125,normal,68,25,28,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.5362906968593597,0.8248000144958496,0.5304961204528809,0.16731971139709154,0.93413335,0.8187515,relu,sigmoid,50,0.15,105,normal,76,45,36,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.3864518665075302,0.8464000225067139,0.5606494545936584,0.25940413656830785,0.9,0.71626806,relu,sigmoid,45,0.25,130,normal,60,40,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
115,0.3862766853570938,0.8407999873161316,0.5562424063682556,0.2683415398299694,0.88453335,0.6702664,relu,sigmoid,45,0.1,115,normal,64,30,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
115,0.42104384195804595,0.843999981880188,0.5245242118835449,0.24165058621764182,0.9109333,0.75799745,relu,sigmoid,45,0.25,115,normal,64,10,28,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
115,0.48869786024093625,0.8375999927520752,0.5377561450004578,0.1891120847463608,0.92373335,0.79082036,relu,sigmoid,40,0.2,115,normal,64,35,36,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.9940623197555541,0.7975999712944031,0.516804039478302,0.10307167422771454,0.9504,0.86976534,relu,sigmoid,40,0.25,130,normal,72,30,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.8043778393268585,0.8320000171661377,0.5254119634628296,0.12280247023204963,0.9472,0.86528814,relu,sigmoid,55,0.1,100,normal,68,35,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.4972845870256424,0.828000009059906,0.5483676791191101,0.2303640474875768,0.9018667,0.72593075,relu,sigmoid,50,0.15,130,normal,60,45,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.38199410247802734,0.8447999954223633,0.5754606127738953,0.2642140758832296,0.9018667,0.7163773,relu,sigmoid,40,0.3,115,normal,68,40,36,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
120,0.3718952602148056,0.8496000170707703,0.5775148868560791,0.27678392549355824,0.88986665,0.6899457,relu,sigmoid,50,0.15,120,normal,68,45,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
100,0.4897541198730469,0.8303999900817871,0.5235065221786499,0.18622694613536198,0.9264,0.80929184,relu,sigmoid,55,0.2,100,normal,64,45,28,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,1.0250447373390197,0.8295999765396118,0.5402299761772156,0.09515674767891566,0.95386666,0.8747455,relu,sigmoid,40,0.1,105,normal,64,45,28,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
110,0.4511231271624565,0.8551999926567078,0.5402511954307556,0.22435033656160036,0.908,0.7494135,relu,sigmoid,55,0.1,110,normal,72,45,24,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.34961813974380496,0.8543999791145325,0.5631978511810303,0.3105519282023112,0.87946665,0.6616942,relu,sigmoid,40,0.25,110,normal,60,10,28,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
120,0.39102060270309447,0.8560000061988831,0.514955461025238,0.2526074961721897,0.89813334,0.71830976,relu,sigmoid,45,0.1,120,normal,60,15,36,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.36932128143310544,0.8503999710083008,0.5727720260620117,0.2613879057168961,0.9008,0.71954095,relu,sigmoid,40,0.2,125,normal,68,20,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
120,0.4464947885274887,0.8271999955177307,0.5240181088447571,0.23837841659784317,0.91386664,0.75803864,relu,sigmoid,50,0.15,120,normal,60,25,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.37189650237560273,0.8519999980926514,0.5592843890190125,0.2667463099658489,0.9,0.7114641,relu,sigmoid,45,0.3,100,normal,68,60,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.865674831867218,0.8216000199317932,0.5326947569847107,0.13367274994651476,0.9384,0.8382781,relu,sigmoid,50,0.25,110,normal,76,30,24,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,1.1430235397815705,0.8320000171661377,0.5502203702926636,0.08435253982742627,0.96133333,0.90425414,relu,sigmoid,50,0.25,130,normal,60,35,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
125,0.4628691159486771,0.8407999873161316,0.532961905002594,0.20757518576085568,0.92266667,0.7859403,relu,sigmoid,45,0.3,125,normal,68,10,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
125,0.6783036227226258,0.807200014591217,0.5000512003898621,0.13955381202697753,0.9469333,0.8603693,relu,sigmoid,60,0.2,125,normal,68,50,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.6642139762639999,0.8384000062942505,0.5123007297515869,0.15631585051616034,0.93306667,0.8195629,relu,sigmoid,50,0.2,120,normal,76,15,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.42999484956264494,0.8407999873161316,0.545505166053772,0.25859263449907305,0.9016,0.72505105,relu,sigmoid,45,0.3,120,normal,72,45,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.39704338598251343,0.848800003528595,0.5659177899360657,0.24809705464045206,0.89893335,0.71662045,relu,sigmoid,40,0.15,105,normal,64,40,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.4827833253145218,0.807200014591217,0.5442699193954468,0.2476816603044669,0.90293336,0.72385013,relu,sigmoid,55,0.1,120,normal,64,25,36,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
115,0.5555744099617005,0.8240000009536743,0.49817967414855957,0.16312567884723345,0.9344,0.8237392,relu,sigmoid,50,0.1,115,normal,68,50,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.42122964239120486,0.8432000279426575,0.5073747038841248,0.23609881603717803,0.90533334,0.7344551,relu,sigmoid,45,0.25,110,normal,76,10,36,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.354547079205513,0.8592000007629395,0.5269128084182739,0.2864023956954479,0.8882667,0.69762504,relu,sigmoid,45,0.25,110,normal,60,25,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.3824843996167183,0.8528000116348267,0.5574872493743896,0.271570559322834,0.89066666,0.69513905,relu,sigmoid,45,0.2,130,normal,60,10,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.42773310708999634,0.8471999764442444,0.5359184145927429,0.2312729381918907,0.9069333,0.75115424,relu,sigmoid,60,0.1,105,normal,72,45,36,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.8566709938049316,0.8167999982833862,0.4825587570667267,0.10844182193279267,0.9488,0.86366075,relu,sigmoid,40,0.2,115,normal,64,30,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
125,0.40519988536834717,0.8471999764442444,0.5300502181053162,0.2697298558652401,0.8965333,0.71839815,relu,sigmoid,45,0.3,125,normal,60,50,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
125,0.39706095814704895,0.8320000171661377,0.5423214435577393,0.24935372591018676,0.9056,0.73642284,relu,sigmoid,50,0.15,125,normal,60,25,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.3820777916908264,0.8592000007629395,0.5167660713195801,0.26545407700538637,0.8965333,0.72185403,relu,sigmoid,45,0.2,120,normal,68,15,36,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.39147940850257873,0.8320000171661377,0.5453240275382996,0.2617590376138687,0.90133333,0.73319536,relu,sigmoid,60,0.3,110,normal,76,50,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.9020022864341736,0.800000011920929,0.5151579976081848,0.1285366087257862,0.94133335,0.85935986,relu,sigmoid,60,0.3,120,normal,60,45,24,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.5276272349357605,0.8360000252723694,0.55586177110672,0.18786276745796204,0.91973335,0.7846568,relu,sigmoid,60,0.3,110,normal,64,60,28,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.37864027655124666,0.8447999954223633,0.5630439519882202,0.26846191263198854,0.89066666,0.6965622,relu,sigmoid,55,0.2,110,normal,68,45,36,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
125,0.5565998959541321,0.8303999900817871,0.5180500149726868,0.17232800563176473,0.9264,0.8070507,relu,sigmoid,50,0.2,125,normal,72,35,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.3973723292350769,0.8327999711036682,0.542414128780365,0.2624677903652191,0.8973333,0.71930486,relu,sigmoid,40,0.25,115,normal,64,55,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
105,0.5460911155939102,0.8335999846458435,0.5237443447113037,0.17094119674960773,0.9216,0.7961171,relu,sigmoid,55,0.2,105,normal,76,20,28,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.3909035737514496,0.8424000144004822,0.5545636415481567,0.2623126686811447,0.9005333,0.7243122,relu,sigmoid,60,0.25,130,normal,60,15,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.42497392916679383,0.8496000170707703,0.5903889536857605,0.22020828318595886,0.9117333,0.75799274,relu,sigmoid,60,0.25,120,normal,60,30,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
110,0.34756291675567624,0.8503999710083008,0.5516592264175415,0.2856607404947281,0.8869333,0.6847799,relu,sigmoid,60,0.15,110,normal,72,20,28,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.4310401215553284,0.8407999873161316,0.5145803689956665,0.2158506263891856,0.9149333,0.737374,relu,sigmoid,40,0.25,110,normal,64,40,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.40600588262081144,0.8256000280380249,0.5247623324394226,0.2599621097147465,0.8936,0.7087163,relu,sigmoid,45,0.2,110,normal,68,55,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.5492661547660828,0.8384000062942505,0.5088909864425659,0.1659360698858897,0.9338667,0.8219757,relu,sigmoid,50,0.3,120,normal,76,30,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
120,0.6594475024938583,0.8144000172615051,0.518029510974884,0.13005074722071489,0.9442667,0.8464235,relu,sigmoid,50,0.3,120,normal,72,50,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
105,0.35860922014713287,0.8511999845504761,0.5143685936927795,0.28359059962630273,0.8882667,0.6631774,relu,sigmoid,45,0.15,105,normal,68,25,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.44689255833625796,0.8343999981880188,0.5100377798080444,0.22139376103878022,0.9066667,0.7486116,relu,sigmoid,50,0.25,110,normal,68,35,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,1.1335301065444947,0.8240000009536743,0.5157532691955566,0.08004330134391785,0.9618667,0.9017044,relu,sigmoid,60,0.15,120,normal,76,55,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
110,0.4356159949302673,0.8392000198364258,0.5556497573852539,0.23803166430443526,0.90613335,0.7366759,relu,sigmoid,45,0.15,110,normal,76,20,36,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.4270556359887123,0.8416000008583069,0.5445870161056519,0.2353081139922142,0.90106666,0.7347115,relu,sigmoid,45,0.25,100,normal,60,10,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.5007565227746964,0.8447999954223633,0.55092853307724,0.19670094914734362,0.92186666,0.7848093,relu,sigmoid,55,0.25,125,normal,72,25,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.5035081003904343,0.8263999819755554,0.5261751413345337,0.2117335167825222,0.9141333,0.7664783,relu,sigmoid,55,0.15,120,normal,72,20,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
125,0.7559179487228394,0.8104000091552734,0.5288956165313721,0.12280889832973481,0.94666666,0.86119187,relu,sigmoid,40,0.25,125,normal,76,45,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
110,0.3706901289820671,0.8432000279426575,0.5849519371986389,0.29842784790198007,0.88026667,0.6614334,relu,sigmoid,55,0.2,110,normal,76,15,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.34710544991493225,0.8528000116348267,0.5715063214302063,0.2971256623665492,0.8765333,0.63632065,relu,sigmoid,40,0.15,100,normal,64,25,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
100,0.5436162142753601,0.8464000225067139,0.569904088973999,0.16674971494078636,0.9256,0.8068039,relu,sigmoid,60,0.3,100,normal,68,60,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.649946368932724,0.8424000144004822,0.5404021739959717,0.13821701789895693,0.94453335,0.84951025,relu,sigmoid,50,0.1,110,normal,60,35,28,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,1.2910701196193695,0.8447999954223633,0.5347307324409485,0.062317991504756115,0.9749333,0.92261755,relu,sigmoid,55,0.1,120,normal,72,60,36,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
105,0.35311408460140226,0.8551999926567078,0.5721893906593323,0.28606598675251005,0.8856,0.68355346,relu,sigmoid,50,0.25,105,normal,60,35,28,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.8900888061523438,0.8119999766349792,0.5171025991439819,0.1195983456770579,0.9504,0.85622233,relu,sigmoid,40,0.3,100,normal,76,20,36,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.6441591081619262,0.8167999982833862,0.5520302653312683,0.15164108153184255,0.9346667,0.82082975,relu,sigmoid,40,0.25,125,normal,68,45,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.5100751295089722,0.8464000225067139,0.4881899952888489,0.1937249106367429,0.92373335,0.7994168,relu,sigmoid,55,0.1,110,normal,76,55,28,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
115,0.3727035529613495,0.8528000116348267,0.5261351466178894,0.2624237916469574,0.8968,0.70874476,relu,sigmoid,60,0.25,115,normal,72,30,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
115,0.7296153390407563,0.8144000172615051,0.5180208086967468,0.1351544845600923,0.9464,0.8642735,relu,sigmoid,50,0.15,115,normal,76,20,24,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.6357137979269027,0.8432000279426575,0.5649701356887817,0.12360407281170288,0.95066667,0.8728341,relu,sigmoid,55,0.15,125,normal,76,55,36,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
115,0.4769741815328598,0.8375999927520752,0.5214419364929199,0.19770686993996303,0.9213333,0.78969413,relu,sigmoid,50,0.1,115,normal,68,35,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
105,0.46676795482635497,0.8104000091552734,0.5456318855285645,0.24619792769352594,0.90026665,0.7133914,relu,sigmoid,50,0.15,105,normal,68,35,28,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.47341926336288453,0.8456000089645386,0.5269578099250793,0.20373651186625164,0.9168,0.7779189,relu,sigmoid,50,0.2,100,normal,76,55,36,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.541220259308815,0.8407999873161316,0.5274372100830078,0.1764165834337473,0.9306667,0.8144018,relu,sigmoid,45,0.25,100,normal,68,45,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.36371045607328417,0.8503999710083008,0.5640106797218323,0.28218470758199693,0.8850667,0.6682051,relu,sigmoid,45,0.2,110,normal,68,30,28,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,1.079156946182251,0.8159999847412109,0.5275679230690002,0.10330143663287163,0.9552,0.8847645,relu,sigmoid,40,0.15,110,normal,72,30,36,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.37103159856796264,0.8432000279426575,0.5777676701545715,0.27956088066101076,0.888,0.68645895,relu,sigmoid,60,0.25,100,normal,64,40,36,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.6091562423706055,0.8456000089645386,0.5400089025497437,0.184867857615153,0.9192,0.7561911,relu,sigmoid,40,0.3,115,normal,72,10,28,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
125,0.43310213375091555,0.8320000171661377,0.5442219376564026,0.2397159965833028,0.90826666,0.7453335,relu,sigmoid,40,0.2,125,normal,68,10,28,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
