round_epochs,val_loss,val_acc,val_f1score,loss,acc,f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
120,0.48291989974975585,0.8256000280380249,0.4922194182872772,0.23626324776411056,0.9016,0.7294524,relu,sigmoid,48,0.1125,120,normal,64,20,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.49758086824417114,0.8432000279426575,0.5640863180160522,0.2047581792910894,0.92106664,0.77631813,relu,sigmoid,56,0.3,120,normal,60,32,18,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.42116762409210207,0.8384000062942505,0.5548262596130371,0.22973133300145468,0.9098667,0.7333493,relu,sigmoid,52,0.05,115,normal,44,32,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.5001105719566346,0.8447999954223633,0.5477532744407654,0.2050380650003751,0.9213333,0.7814553,relu,sigmoid,44,0.2375,100,normal,68,44,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.4394881100654602,0.8367999792098999,0.5259522795677185,0.27163636092344917,0.8928,0.69645554,relu,sigmoid,40,0.3,110,normal,40,38,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.45259624195098874,0.8375999927520752,0.5420212745666504,0.22800377058982849,0.90853333,0.7311898,relu,sigmoid,48,0.175,105,normal,52,41,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.37676506757736206,0.853600025177002,0.5499140024185181,0.2947644068241119,0.88453335,0.6512265,relu,sigmoid,48,0.3,110,normal,40,26,18,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.5030786251068116,0.8327999711036682,0.5403991937637329,0.2099216774861018,0.9149333,0.7688132,relu,sigmoid,56,0.175,105,normal,68,35,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.5826969356536865,0.8263999819755554,0.5518236756324768,0.16620093357563018,0.93626666,0.8233712,relu,sigmoid,40,0.1125,120,normal,68,44,12,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.41502935962677,0.843999981880188,0.5437011122703552,0.25700825776656466,0.89493334,0.699098,relu,sigmoid,52,0.2375,100,normal,44,38,12,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.5310043091773987,0.8303999900817871,0.5204856395721436,0.20617841334342957,0.924,0.7849221,relu,sigmoid,48,0.2375,125,normal,56,35,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.39220812759399415,0.8519999980926514,0.5689031481742859,0.2750196266492208,0.88853335,0.6736889,relu,sigmoid,52,0.175,110,normal,40,23,18,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.5159202984333038,0.8399999737739563,0.5456525683403015,0.21062136855920155,0.9162667,0.7594231,relu,sigmoid,44,0.05,125,normal,52,35,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.5122879040718079,0.8399999737739563,0.5765294432640076,0.17837891077597937,0.9328,0.81624544,relu,sigmoid,56,0.1125,120,normal,68,35,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.5841152751922607,0.8023999929428101,0.5047938823699951,0.17359739546775818,0.9312,0.80843645,relu,sigmoid,48,0.1125,120,normal,68,41,18,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.3949699373245239,0.853600025177002,0.5937698483467102,0.24294810078938803,0.9090667,0.7400255,relu,sigmoid,56,0.05,100,normal,44,35,14,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.44452200498580935,0.8424000144004822,0.5871990919113159,0.23141055052280426,0.91333336,0.7415624,relu,sigmoid,44,0.2375,120,normal,44,29,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.3939028036117554,0.8496000170707703,0.5245441794395447,0.2738620279312134,0.88746667,0.6608274,relu,sigmoid,56,0.3,100,normal,40,26,18,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.5454014719009399,0.8256000280380249,0.5080318450927734,0.19928116543292998,0.9245333,0.78661525,relu,sigmoid,56,0.3,115,normal,68,44,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.41652970666885375,0.848800003528595,0.5454298257827759,0.239637460565567,0.90746665,0.7325325,relu,sigmoid,56,0.1125,105,normal,56,35,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.39495083408355713,0.8592000007629395,0.5767263174057007,0.25878138114213944,0.90293336,0.71067435,relu,sigmoid,44,0.3,100,normal,56,20,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.4937515487670898,0.8303999900817871,0.5216082334518433,0.22388344831466675,0.9112,0.75149757,relu,sigmoid,48,0.2375,120,normal,44,44,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.4832482949256897,0.8407999873161316,0.5794281959533691,0.210029590121905,0.9144,0.75968283,relu,sigmoid,56,0.3,100,normal,64,44,18,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.5478259491920471,0.8360000252723694,0.5455297827720642,0.20021220644315083,0.9264,0.7730675,relu,sigmoid,40,0.2375,125,normal,56,32,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.4257993971347809,0.8464000225067139,0.5356459021568298,0.24412135655879974,0.90853333,0.7294736,relu,sigmoid,44,0.1125,100,normal,44,32,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.44170496950149535,0.8312000036239624,0.5447156429290771,0.2544254991451899,0.8954667,0.70434004,relu,sigmoid,52,0.1125,125,normal,44,20,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.4570755891799927,0.8456000089645386,0.5538495779037476,0.23606711125373842,0.90346664,0.7328735,relu,sigmoid,40,0.1125,100,normal,40,35,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.4798687334060669,0.8384000062942505,0.549910843372345,0.22500032552083332,0.9098667,0.7488007,relu,sigmoid,40,0.1125,110,normal,64,26,12,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.5124891571044922,0.8416000008583069,0.5891928672790527,0.16733539091746014,0.9429333,0.8405058,relu,sigmoid,56,0.1125,105,normal,64,41,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.7649750890731811,0.8223999738693237,0.5517153143882751,0.14350748052199683,0.9450667,0.8500073,relu,sigmoid,40,0.175,125,normal,64,35,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.4337217857599258,0.8392000198364258,0.5279714465141296,0.2274666341304779,0.91066664,0.7336321,relu,sigmoid,48,0.05,120,normal,44,35,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.5008710627555847,0.8176000118255615,0.5224347710609436,0.2118084825674693,0.92,0.762251,relu,sigmoid,40,0.175,110,normal,60,35,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.5399284954071045,0.8320000171661377,0.5565611124038696,0.19288060545921326,0.9245333,0.78264487,relu,sigmoid,40,0.1125,110,normal,60,32,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.4496359419822693,0.8503999710083008,0.5387500524520874,0.23409514152208963,0.9072,0.7295578,relu,sigmoid,56,0.3,110,normal,52,35,14,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.4046893623828888,0.8551999926567078,0.5503606200218201,0.24794247082471849,0.9037333,0.70978457,relu,sigmoid,48,0.1125,120,normal,40,38,14,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.5782438094615936,0.8360000252723694,0.5341892242431641,0.19455006726582846,0.9173333,0.76423967,relu,sigmoid,40,0.2375,115,normal,64,44,14,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.5351426700592041,0.8312000036239624,0.513393759727478,0.20948198903004328,0.9162667,0.7592629,relu,sigmoid,56,0.05,125,normal,68,26,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.505302102470398,0.8343999981880188,0.5410959124565125,0.19993575987021128,0.92613333,0.7920237,relu,sigmoid,56,0.05,120,normal,56,20,18,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.4419923005580902,0.8360000252723694,0.4983646869659424,0.2448506003856659,0.9032,0.71854204,relu,sigmoid,48,0.175,105,normal,40,41,18,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.47130209164619447,0.8432000279426575,0.5818518400192261,0.24524210734367372,0.9098667,0.73488545,relu,sigmoid,56,0.3,120,normal,44,41,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.44565237860679624,0.8407999873161316,0.5585825443267822,0.2294898621559143,0.9122667,0.74998,relu,sigmoid,48,0.1125,100,normal,56,38,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.3798590418338776,0.8575999736785889,0.591702938079834,0.2800587804635366,0.89066666,0.68429714,relu,sigmoid,56,0.3,100,normal,44,23,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.5341867367744446,0.8288000226020813,0.5234227776527405,0.18127834070324897,0.9336,0.8090467,relu,sigmoid,48,0.1125,115,normal,68,44,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.46264265165328977,0.8375999927520752,0.5095511078834534,0.2249403433561325,0.9141333,0.7564348,relu,sigmoid,48,0.05,115,normal,48,26,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.42788715419769285,0.8543999791145325,0.5813902020454407,0.23443702765305838,0.9128,0.7485492,relu,sigmoid,56,0.3,120,normal,60,23,18,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.5172544920921326,0.8503999710083008,0.5514459609985352,0.19130421014626822,0.924,0.79736316,relu,sigmoid,52,0.1125,115,normal,64,41,14,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.4709256496429443,0.8367999792098999,0.5686803460121155,0.22874763294061026,0.9181333,0.7794791,relu,sigmoid,40,0.175,120,normal,56,23,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.4765002836227417,0.8424000144004822,0.5611417293548584,0.22503182173569997,0.91066664,0.7501202,relu,sigmoid,44,0.175,100,normal,52,41,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.4801140224456787,0.8335999846458435,0.5464794635772705,0.22470825661023458,0.912,0.7410033,relu,sigmoid,44,0.3,125,normal,60,26,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.4754772650241852,0.8327999711036682,0.5360299944877625,0.22231620568831761,0.9162667,0.7582846,relu,sigmoid,44,0.1125,100,normal,56,35,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.4302262058258057,0.8407999873161316,0.5328771471977234,0.22882981707255046,0.912,0.7471666,relu,sigmoid,56,0.05,110,normal,48,38,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.4088709173202515,0.8519999980926514,0.5472207069396973,0.24975202278296152,0.90293336,0.70017505,relu,sigmoid,40,0.2375,115,normal,44,44,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.4388506559371948,0.8432000279426575,0.5539289712905884,0.24158309967517852,0.90026665,0.6859309,relu,sigmoid,44,0.175,115,normal,52,38,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.4525916407585144,0.8392000198364258,0.5163617134094238,0.21515823539495468,0.9224,0.78598297,relu,sigmoid,48,0.05,110,normal,60,29,12,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.4240038013458252,0.843999981880188,0.5246526002883911,0.25244988771279653,0.89893335,0.6893609,relu,sigmoid,40,0.1125,105,normal,52,32,14,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.3942032606124878,0.8312000036239624,0.5699355602264404,0.26961294183731077,0.8882667,0.66603154,relu,sigmoid,44,0.05,105,normal,48,20,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.44116270637512206,0.8407999873161316,0.542640209197998,0.2434550958474477,0.9016,0.71480536,relu,sigmoid,40,0.05,125,normal,64,23,18,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.5310353637695312,0.8375999927520752,0.5155126452445984,0.20451186731656393,0.9232,0.79023385,relu,sigmoid,52,0.2375,125,normal,48,32,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.5435909938812256,0.8479999899864197,0.5737734436988831,0.2003144762913386,0.9104,0.7424041,relu,sigmoid,40,0.2375,115,normal,64,44,14,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.5375382828712464,0.8327999711036682,0.5459390878677368,0.18501372066338856,0.93146664,0.81057596,relu,sigmoid,56,0.175,120,normal,68,29,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.39463754439353943,0.8479999899864197,0.571262538433075,0.2623598110516866,0.8914667,0.6741532,relu,sigmoid,52,0.05,100,normal,44,26,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.4100121642112732,0.848800003528595,0.5321663618087769,0.26952045105894407,0.896,0.68839127,relu,sigmoid,52,0.175,105,normal,44,20,12,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.4199279676914215,0.8456000089645386,0.5188394784927368,0.24805404699643452,0.90293336,0.71132886,relu,sigmoid,44,0.05,115,normal,52,23,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.4728057648658752,0.8384000062942505,0.5333864092826843,0.22321479034423827,0.9098667,0.73885626,relu,sigmoid,56,0.3,110,normal,64,32,18,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.4693519797325134,0.8407999873161316,0.5861347913742065,0.2264608406384786,0.9058667,0.7186074,relu,sigmoid,44,0.3,120,normal,48,38,14,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.42172913599014283,0.8479999899864197,0.6017303466796875,0.2256517972946167,0.90426666,0.73514646,relu,sigmoid,40,0.2375,120,normal,44,35,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.6113342988014221,0.8424000144004822,0.5767022967338562,0.17476732827027638,0.92906666,0.79349715,relu,sigmoid,44,0.05,120,normal,68,35,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.5372496866226196,0.8360000252723694,0.5429544448852539,0.1778680717473229,0.93226665,0.80496424,relu,sigmoid,52,0.05,125,normal,68,32,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.4418370285987854,0.848800003528595,0.5409818887710571,0.25163145327568054,0.90293336,0.70622003,relu,sigmoid,48,0.3,110,normal,44,38,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.4795036595821381,0.8335999846458435,0.5707212686538696,0.20880696541468302,0.9096,0.75293875,relu,sigmoid,52,0.1125,115,normal,52,44,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.4628768493652344,0.8432000279426575,0.5458714365959167,0.21957149354219438,0.9152,0.7601684,relu,sigmoid,48,0.05,115,normal,52,26,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.4306680115699768,0.8511999845504761,0.521228551864624,0.25677557601928713,0.8928,0.69398105,relu,sigmoid,44,0.05,115,normal,48,44,14,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.5039776468276977,0.8399999737739563,0.5701698064804077,0.18941119482119878,0.92906666,0.80496126,relu,sigmoid,40,0.175,100,normal,52,41,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.4059772259235382,0.8560000061988831,0.5622538328170776,0.257038156080246,0.9032,0.7196918,relu,sigmoid,44,0.3,105,normal,44,20,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.487912835931778,0.8384000062942505,0.5689510107040405,0.21054742593765258,0.91253334,0.745004,relu,sigmoid,44,0.3,100,normal,68,26,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.5517521451950074,0.8352000117301941,0.5505567193031311,0.1766901650905609,0.9306667,0.8002914,relu,sigmoid,56,0.05,125,normal,64,44,12,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.40898356559276583,0.848800003528595,0.5209475755691528,0.25531291513442994,0.90533334,0.7186556,relu,sigmoid,52,0.3,100,normal,52,23,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.5160947472572327,0.8432000279426575,0.5314958095550537,0.2204389632701874,0.9122667,0.7483919,relu,sigmoid,48,0.05,110,normal,68,20,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.4420643784046173,0.8407999873161316,0.556236743927002,0.24941199119091034,0.8992,0.707358,relu,sigmoid,44,0.3,115,normal,44,20,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.5082639999389649,0.8360000252723694,0.5243515372276306,0.19434012416998545,0.92506665,0.7814023,relu,sigmoid,40,0.3,105,normal,68,32,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.4023955319404602,0.8575999736785889,0.5594737529754639,0.2592497968196869,0.8965333,0.6827073,relu,sigmoid,48,0.3,100,normal,40,23,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.4932708735466003,0.8320000171661377,0.5729160904884338,0.22265435669422148,0.9069333,0.7391185,relu,sigmoid,44,0.3,100,normal,68,32,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.4763867564201355,0.8447999954223633,0.5644927620887756,0.2113541704416275,0.916,0.7695035,relu,sigmoid,40,0.1125,110,normal,60,38,12,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.4581906917572022,0.8312000036239624,0.5104897022247314,0.21558445146083832,0.9144,0.7625651,relu,sigmoid,56,0.1125,125,normal,56,44,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.4585400427341461,0.8248000144958496,0.5729808807373047,0.2319164915641149,0.90426666,0.7426254,relu,sigmoid,44,0.2375,105,normal,60,23,22,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.47822511672973633,0.8416000008583069,0.5508840680122375,0.20698009303410847,0.9176,0.7729082,relu,sigmoid,56,0.175,105,normal,68,35,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.46980750942230226,0.8511999845504761,0.5744061470031738,0.21335887670516968,0.9176,0.75024366,relu,sigmoid,40,0.175,120,normal,68,20,24,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.4948427870750427,0.8456000089645386,0.5500164031982422,0.2132122132718563,0.92,0.7541474,relu,sigmoid,48,0.175,120,normal,48,32,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.45354310836791994,0.8159999847412109,0.5630761981010437,0.23818998452822368,0.9048,0.7387943,relu,sigmoid,56,0.05,105,normal,60,32,12,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.5104215000152588,0.8392000198364258,0.5530465841293335,0.22095682673454284,0.9128,0.7706066,relu,sigmoid,56,0.175,110,normal,64,29,12,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.4253781332015991,0.8511999845504761,0.5423715710639954,0.261110823170344,0.88346666,0.62219954,relu,sigmoid,52,0.3,120,normal,40,41,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.46554894247055056,0.8216000199317932,0.5447378754615784,0.20765905009905497,0.9181333,0.7730738,relu,sigmoid,52,0.05,125,normal,56,44,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.4764217782974243,0.8367999792098999,0.5423044562339783,0.2167822392463684,0.9077333,0.7340803,relu,sigmoid,56,0.1125,120,normal,52,35,14,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.5924893705844879,0.8312000036239624,0.5139451622962952,0.16959685876965522,0.932,0.80508226,relu,sigmoid,40,0.3,125,normal,56,38,18,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
