round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,layer4_units,losses,lr,optimizer,use_bias
100,0.28436047810316084,0.8933333,0.699659,0.38601963758468627,0.8488,0.5656813,relu,sigmoid,65,0.375,100,normal,66,18,26,16,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.26976388824979464,0.8954667,0.6744086,0.48414527481794356,0.8408,0.5171274,relu,sigmoid,35,0.5,106,normal,62,36,26,19,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.31402924287319184,0.87733334,0.63123393,0.3494490573406219,0.8552,0.5918681,relu,sigmoid,65,0.25,136,normal,66,24,35,10,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.24585963795582452,0.9088,0.73437816,0.41558153903484346,0.8448,0.55142814,relu,sigmoid,35,0.25,148,normal,70,30,29,13,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.2942398247718811,0.88373333,0.6658016,0.36312810373306276,0.8568,0.5501043,relu,sigmoid,65,0.25,106,normal,54,24,29,19,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.38354317235946656,0.8261333,0.36361992,0.3732226233482361,0.848,0.50479984,relu,sigmoid,60,0.5,100,normal,46,24,38,10,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.29868698193629584,0.8808,0.665406,0.3579686866402626,0.8488,0.556632,relu,sigmoid,65,0.125,124,normal,34,39,38,13,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2986640459001064,0.8842667,0.6627466,0.36234121841192246,0.8536,0.55059826,relu,sigmoid,45,0.125,100,normal,58,27,26,10,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.3066222879886627,0.8808,0.6373803,0.3476140556335449,0.8576,0.57041377,relu,sigmoid,40,0.375,106,normal,70,15,29,19,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.37932731878757475,0.85466665,0.5425416,0.4050063015222549,0.8304,0.44951162,relu,sigmoid,65,0.25,124,normal,30,24,35,10,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.24872072470188142,0.9,0.6799143,0.6525706810951233,0.8472,0.44429868,relu,sigmoid,30,0.5,130,normal,54,21,38,13,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.31017507674296696,0.8693333,0.6131814,0.3439071922302246,0.8584,0.56219083,relu,sigmoid,55,0.0,136,normal,34,36,20,19,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.24897382497787476,0.9104,0.7498803,0.4721524262428284,0.8352,0.5306248,relu,sigmoid,60,0.375,136,normal,38,33,20,16,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.3674593904813131,0.8624,0.5539464,0.38635146236419676,0.836,0.4513134,relu,sigmoid,40,0.375,142,normal,34,24,20,10,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.2778291870355606,0.89893335,0.71542525,0.3694701843261719,0.852,0.5581137,relu,sigmoid,60,0.25,130,normal,50,30,29,16,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.2621292711595694,0.9005333,0.6937093,0.4066090077161789,0.8344,0.54901624,relu,sigmoid,35,0.25,136,normal,74,36,38,16,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.28988023364543913,0.8784,0.6368685,0.3745749578475952,0.8512,0.56097084,relu,sigmoid,60,0.375,124,normal,46,39,20,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.32948039015134173,0.84826666,0.4918132,0.37890250343084336,0.8528,0.52493346,relu,sigmoid,35,0.375,112,normal,38,39,20,13,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.2508751635551453,0.8992,0.7000905,0.3921357709169388,0.8512,0.53276104,relu,sigmoid,30,0.0,148,normal,74,39,32,19,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.25220803888638815,0.9026667,0.7331086,0.4754814741313457,0.8448,0.49729708,relu,sigmoid,35,0.25,148,normal,50,21,29,13,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.28940109318494794,0.88666666,0.6506454,0.3630394161939621,0.8528,0.5339394,relu,sigmoid,30,0.0,148,normal,34,21,23,16,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.300876780351003,0.8928,0.67571515,0.3666880457401276,0.8496,0.56979626,relu,sigmoid,40,0.5,118,normal,58,36,35,10,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.29695880299806593,0.8869333,0.6707741,0.3706245992779732,0.8544,0.5740589,relu,sigmoid,65,0.25,124,normal,30,24,32,16,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.28392530826727547,0.8914667,0.6866482,0.3909122216105461,0.8376,0.51993245,relu,sigmoid,55,0.125,124,normal,46,18,32,16,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.25344233627120655,0.8994667,0.73888034,0.4670981811285019,0.828,0.54320276,relu,sigmoid,55,0.375,142,normal,70,15,23,16,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3487238608598709,0.8376,0.40558726,0.3596172496676445,0.8496,0.54122776,relu,sigmoid,45,0.5,100,normal,42,15,29,10,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.3011561103860537,0.8757333,0.6423527,0.35050690203905105,0.8584,0.582801,relu,sigmoid,65,0.0,112,normal,66,21,20,16,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.2387537431716919,0.91546667,0.7558437,0.45734905219078065,0.8392,0.55557716,relu,sigmoid,30,0.375,124,normal,62,39,38,19,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.23680546860893567,0.90853333,0.7431763,0.4481675806045532,0.8336,0.53059214,relu,sigmoid,55,0.0,148,normal,70,24,38,16,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.3180402407646179,0.86773336,0.6201331,0.34839127159118655,0.8552,0.5779449,relu,sigmoid,60,0.125,130,normal,70,24,35,10,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.26806486415863034,0.89813334,0.69724184,0.39357938718795776,0.8472,0.5298978,relu,sigmoid,60,0.5,118,normal,54,21,38,13,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.26598910104235013,0.8941333,0.6793718,0.39641313171386716,0.8416,0.54154164,relu,sigmoid,35,0.0,148,normal,42,21,29,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.2919553009867668,0.8861333,0.6671465,0.3733166171312332,0.8488,0.52292186,relu,sigmoid,55,0.25,148,normal,54,18,38,19,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.2947772441506386,0.8784,0.6448448,0.35909554171562197,0.856,0.5506321,relu,sigmoid,30,0.0,118,normal,38,15,26,13,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.3272705399394035,0.87333333,0.61546105,0.37840035927295684,0.8464,0.5060225,relu,sigmoid,30,0.125,142,normal,30,15,23,16,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.22715576887130737,0.9069333,0.7233692,0.4956879371404648,0.8368,0.517152,relu,sigmoid,35,0.5,148,normal,58,39,35,13,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.25768674302101136,0.9037333,0.70947784,0.4144613778591156,0.8488,0.5773944,relu,sigmoid,30,0.25,148,normal,50,27,32,16,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.3195330152511597,0.8752,0.6251737,0.3805403378009796,0.8488,0.53786856,relu,sigmoid,40,0.125,118,normal,34,36,29,16,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.31397838521003724,0.87306666,0.6016798,0.34458242070674894,0.8632,0.56556225,relu,sigmoid,30,0.125,106,normal,42,27,20,13,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.2968839507897695,0.8861333,0.6474124,0.39408016777038574,0.844,0.49977368,relu,sigmoid,40,0.5,130,normal,58,27,35,13,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.3200200085639954,0.8738667,0.6155223,0.3517897448539734,0.8528,0.55855304,relu,sigmoid,60,0.5,106,normal,50,24,23,19,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.26976355075836184,0.8986667,0.72653484,0.4111463475227356,0.8424,0.5574208,relu,sigmoid,50,0.5,112,normal,74,27,32,13,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.30599048727750777,0.8765333,0.6307651,0.37492352330684664,0.8472,0.5590452,relu,sigmoid,45,0.125,106,normal,34,39,26,13,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.3206047750711441,0.88053334,0.6216452,0.3571228222846985,0.8552,0.54513144,relu,sigmoid,60,0.5,112,normal,50,36,23,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.16889978798727195,0.93653333,0.827739,0.553298284649849,0.836,0.5207924,relu,sigmoid,55,0.0,148,normal,54,27,29,16,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.31264706766605377,0.87493336,0.60922736,0.3653819885253906,0.8624,0.53900063,relu,sigmoid,35,0.5,136,normal,30,24,26,16,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.2978966568907102,0.88266665,0.6432801,0.36555335044860837,0.8544,0.5420773,relu,sigmoid,50,0.375,118,normal,34,33,32,13,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.27806667801737783,0.88026667,0.6491055,0.40668713092803954,0.8472,0.565037,relu,sigmoid,35,0.0,112,normal,54,21,38,13,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.37472721123695374,0.79466665,0.008658008,0.4146669282913208,0.8328,0.5052493,relu,sigmoid,60,0.5,106,normal,38,39,20,10,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.29706267356872557,0.88266665,0.6334664,0.3896449543237686,0.856,0.57974964,relu,sigmoid,45,0.5,142,normal,74,18,32,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.3001759295463562,0.8693333,0.6102822,0.3720559389591217,0.8568,0.5951578,relu,sigmoid,40,0.375,136,normal,42,24,38,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.30228139787912367,0.8850667,0.65546715,0.37436841905117035,0.8464,0.52371436,relu,sigmoid,30,0.375,106,normal,38,36,23,13,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.2826212797164917,0.88266665,0.66036457,0.3755903193950653,0.8456,0.55501777,relu,sigmoid,60,0.0,136,normal,46,27,23,16,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.28213229044278465,0.8954667,0.6889065,0.3712069144845009,0.8536,0.55072445,relu,sigmoid,55,0.125,148,normal,34,36,23,10,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.27998212504386905,0.89386666,0.68790644,0.40750358951091764,0.8352,0.53745127,relu,sigmoid,55,0.5,112,normal,58,18,26,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.290904174387455,0.8904,0.65890074,0.38730473136901855,0.8552,0.56284195,relu,sigmoid,30,0.25,130,normal,50,36,23,19,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.2980766520500183,0.8829333,0.63904184,0.37002296137809754,0.8456,0.52711517,relu,sigmoid,30,0.125,130,normal,42,30,20,16,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.2789048400918643,0.8896,0.6553272,0.3906452691555023,0.8368,0.5488213,relu,sigmoid,35,0.0,106,normal,74,15,23,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.31024463176727296,0.8848,0.6532409,0.3564996302127838,0.856,0.5628261,relu,sigmoid,55,0.375,142,normal,74,18,32,19,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.3062914544343948,0.87733334,0.64295286,0.3550656110048294,0.8568,0.5347802,relu,sigmoid,50,0.0,106,normal,42,33,35,10,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.3270072247584661,0.86826664,0.6289199,0.37514239609241484,0.8584,0.56462556,relu,sigmoid,50,0.5,106,normal,30,24,32,10,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.30727846201260883,0.88986665,0.6678917,0.37024668645858766,0.8464,0.5733541,relu,sigmoid,65,0.5,142,normal,74,21,26,19,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.29082619594534237,0.8861333,0.6621525,0.3687275951504707,0.848,0.5202172,relu,sigmoid,35,0.25,124,normal,62,27,29,19,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.3106960078875224,0.88266665,0.68131703,0.3784403713941574,0.8472,0.5754323,relu,sigmoid,65,0.5,130,normal,74,30,29,13,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3091024667024612,0.8869333,0.6609561,0.37951619863510133,0.8408,0.5210353,relu,sigmoid,60,0.5,100,normal,38,15,35,19,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.28885703593492507,0.896,0.70120746,0.3848195434808731,0.8472,0.5291271,relu,sigmoid,30,0.25,124,normal,34,18,20,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.2857360426187515,0.8922667,0.6872892,0.37547977662086485,0.8456,0.57149047,relu,sigmoid,65,0.125,136,normal,74,24,35,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.3107200207710266,0.8797333,0.6454449,0.37203654199838637,0.8528,0.48357704,relu,sigmoid,45,0.375,112,normal,66,15,35,19,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.30764279574155806,0.888,0.66321313,0.36052541410923006,0.8528,0.5513734,relu,sigmoid,45,0.25,148,normal,62,27,32,10,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.22042144632339478,0.9162667,0.76797783,0.4529558485746384,0.84,0.5332112,relu,sigmoid,35,0.25,142,normal,74,39,20,13,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.275678848862648,0.8912,0.693733,0.3861368557810783,0.8528,0.56204206,relu,sigmoid,65,0.0,124,normal,50,21,29,13,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2999840339422226,0.8882667,0.6778811,0.3563550261259079,0.8512,0.57912916,relu,sigmoid,65,0.25,100,normal,50,33,29,13,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.3002451586325963,0.884,0.6608251,0.36650409227609637,0.8552,0.57443154,relu,sigmoid,65,0.5,118,normal,62,33,35,19,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.2853137893180052,0.8824,0.6668266,0.36632494306564334,0.8512,0.5845319,relu,sigmoid,65,0.0,142,normal,54,33,26,19,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.29808201603094736,0.8872,0.6723533,0.3547196734547615,0.8544,0.57044065,relu,sigmoid,55,0.25,118,normal,70,24,38,19,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.28370973852276804,0.89813334,0.6894908,0.41116749817132947,0.8448,0.5266171,relu,sigmoid,45,0.5,130,normal,70,27,38,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.30415231466293335,0.87306666,0.6241719,0.34280810475349427,0.8616,0.5653052,relu,sigmoid,40,0.0,124,normal,42,21,29,16,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.20733725690841676,0.9208,0.778949,0.4675082714557648,0.8472,0.53877324,relu,sigmoid,60,0.0,118,normal,70,30,29,16,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.31118891859054565,0.87413335,0.6091414,0.34441943824291227,0.8552,0.5720099,relu,sigmoid,40,0.25,130,normal,34,18,20,19,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.32196166986227037,0.87946665,0.636852,0.3593112390637398,0.856,0.54441696,relu,sigmoid,45,0.5,106,normal,50,39,20,19,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.28303137692809105,0.88266665,0.6377785,0.4103305773139,0.844,0.5652185,relu,sigmoid,45,0.5,118,normal,50,24,23,16,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.29787053662538526,0.8810667,0.6653464,0.4001368291974068,0.8424,0.5324953,relu,sigmoid,45,0.375,100,normal,62,21,29,13,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.2920665843288104,0.8818667,0.6606945,0.3562585240602493,0.856,0.56378114,relu,sigmoid,50,0.125,130,normal,74,36,20,13,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.2755945512056351,0.896,0.70488644,0.3792996722459793,0.8584,0.56316185,relu,sigmoid,55,0.25,118,normal,70,15,35,13,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.26970454275608063,0.88586664,0.6260658,0.4252439731359482,0.852,0.5413905,relu,sigmoid,50,0.5,118,normal,34,33,38,19,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.3180043466091156,0.87946665,0.6315143,0.3554099447727203,0.8544,0.57435495,relu,sigmoid,40,0.375,106,normal,34,36,32,19,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.31604290727774303,0.8778667,0.6435689,0.35440648126602176,0.8536,0.5763632,relu,sigmoid,65,0.25,100,normal,58,18,35,16,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.25152277818322183,0.89786667,0.7155821,0.40728471863269805,0.8424,0.54201514,relu,sigmoid,65,0.0,142,normal,50,30,38,13,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.29626056175430615,0.8797333,0.633487,0.3651465074419975,0.8456,0.5224742,relu,sigmoid,35,0.375,136,normal,38,18,29,10,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.3815085145831108,0.8426667,0.48962426,0.4147560459375381,0.824,0.42107624,relu,sigmoid,45,0.0,106,normal,30,18,32,19,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.29700485916932423,0.88373333,0.6613632,0.35763000160455705,0.8472,0.5647581,relu,sigmoid,65,0.25,118,normal,54,33,23,16,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.2691881640752157,0.89706665,0.69654053,0.41453745335340497,0.8304,0.5015582,relu,sigmoid,35,0.25,136,normal,42,30,26,19,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.27348772817850114,0.88986665,0.6595105,0.3978703470230103,0.844,0.5038726,relu,sigmoid,35,0.375,136,normal,62,36,38,13,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.3123984167377154,0.88346666,0.6649925,0.36188209885358813,0.8512,0.5325931,relu,sigmoid,55,0.25,106,normal,50,33,29,10,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.2516131616383791,0.90293336,0.7121712,0.48099414840340615,0.8472,0.4278278,relu,sigmoid,35,0.125,148,normal,42,27,26,16,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.2732158237695694,0.8954667,0.68569905,0.3802023415565491,0.8472,0.5690086,relu,sigmoid,30,0.125,118,normal,46,39,20,19,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.236705904652675,0.9173333,0.75147796,0.4322704893946648,0.844,0.5330877,relu,sigmoid,35,0.125,142,normal,70,30,38,10,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3411494887471199,0.8696,0.6073182,0.3659364585876465,0.8544,0.51735,relu,sigmoid,45,0.375,100,normal,34,15,32,16,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.3116991311311722,0.8768,0.64348644,0.3466270132064819,0.8552,0.56997514,relu,sigmoid,60,0.125,124,normal,70,33,35,10,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.2936475664377213,0.88746667,0.6558188,0.3732276759147644,0.8448,0.48769483,relu,sigmoid,60,0.375,124,normal,42,30,38,19,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.2709694001873334,0.8994667,0.71758103,0.3699489686489105,0.8488,0.5555328,relu,sigmoid,65,0.125,112,normal,74,27,38,19,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
