round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,layer4_units,losses,lr,optimizer,use_bias
100,0.31767582074801126,0.8778667,0.6344612,0.36492757070064546,0.8528,0.58130544,relu,sigmoid,35,0.35,100,normal,55,27,23,23,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3777530481815338,0.84933335,0.47636822,0.3972831563949585,0.8448,0.4771167,relu,sigmoid,70,0.0,105,normal,47,15,23,26,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3033000734448433,0.8768,0.6185573,0.3669426049590111,0.8496,0.5363014,relu,sigmoid,35,0.175,100,normal,55,27,26,20,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.30890940860907234,0.8712,0.60387605,0.36348631358146666,0.852,0.5634307,relu,sigmoid,55,0.0,110,normal,35,15,20,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.4026645476818085,0.83706665,0.40104848,0.4150757551193237,0.8336,0.41703743,relu,sigmoid,60,0.175,100,normal,39,18,23,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3138790934880575,0.87413335,0.63874006,0.37316876244544983,0.848,0.55915767,relu,sigmoid,70,0.35,110,normal,67,15,32,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.283935072461764,0.8861333,0.67047936,0.3800546546578407,0.844,0.54421914,relu,sigmoid,65,0.0,100,normal,55,24,29,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.30002774618069333,0.8784,0.63854074,0.3687606334686279,0.8552,0.5677396,relu,sigmoid,35,0.175,110,normal,63,15,23,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.29642940551042557,0.8738667,0.61088455,0.3887177801728249,0.8408,0.49237546,relu,sigmoid,30,0.0,110,normal,47,27,29,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3189030775030454,0.87013334,0.6030471,0.3543023736476898,0.8616,0.5624575,relu,sigmoid,65,0.175,100,normal,67,27,20,23,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.29488121509552,0.88026667,0.6453572,0.36763285064697265,0.8496,0.5635816,relu,sigmoid,60,0.175,110,normal,43,18,32,26,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3062763129870097,0.8752,0.62559247,0.36610041332244875,0.8528,0.54184115,relu,sigmoid,40,0.0,105,normal,47,18,32,20,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.27849946308135987,0.8821333,0.6501357,0.3813332391381264,0.8408,0.5424562,relu,sigmoid,45,0.175,105,normal,59,21,29,29,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.29842197740077975,0.88026667,0.63983667,0.3704228748083115,0.844,0.5720979,relu,sigmoid,45,0.175,100,normal,63,27,26,20,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3003218780905008,0.88053334,0.64266324,0.3577479292154312,0.8552,0.5645496,relu,sigmoid,35,0.35,100,normal,67,21,20,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.29655202013254167,0.8816,0.6325215,0.37753394663333895,0.8368,0.56978893,relu,sigmoid,30,0.175,110,normal,59,18,23,23,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2681202205022176,0.8888,0.66958034,0.38150604724884035,0.844,0.55617434,relu,sigmoid,50,0.0,100,normal,51,27,26,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.32661707371473314,0.86986667,0.6100906,0.3750044863820076,0.844,0.5053592,relu,sigmoid,55,0.175,100,normal,43,27,20,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2830050345659256,0.88133335,0.63325584,0.3687132483124733,0.8544,0.5542195,relu,sigmoid,35,0.0,100,normal,59,18,29,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.30209780657291413,0.8778667,0.62509054,0.3577557988166809,0.8584,0.55487776,relu,sigmoid,30,0.35,110,normal,47,21,20,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.2938889774680138,0.8816,0.6535043,0.36837040263414383,0.8536,0.55797464,relu,sigmoid,45,0.35,115,normal,55,21,32,32,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3060904985666275,0.87626666,0.6380152,0.3665368139743805,0.848,0.53005713,relu,sigmoid,50,0.35,105,normal,63,18,20,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.2825281146168709,0.88373333,0.65612864,0.39518927574157714,0.8408,0.54977787,relu,sigmoid,45,0.0,115,normal,47,24,20,32,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3241810565193494,0.8757333,0.6366208,0.36176254564523697,0.8568,0.55477464,relu,sigmoid,65,0.35,100,normal,47,21,23,20,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.304307092209657,0.87306666,0.6221253,0.37180487459897993,0.8488,0.5569718,relu,sigmoid,55,0.0,100,normal,35,18,32,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2985983334481716,0.87866664,0.65487874,0.3671709321737289,0.8552,0.5622946,relu,sigmoid,45,0.175,110,normal,63,27,29,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.30807193827629087,0.8784,0.63335663,0.36883676385879516,0.8432,0.54551667,relu,sigmoid,60,0.35,100,normal,71,15,32,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3088717352747917,0.8744,0.6381436,0.36858077347278595,0.8464,0.5747949,relu,sigmoid,65,0.175,100,normal,67,15,23,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3034189047018687,0.87013334,0.6073231,0.36452860832214357,0.8544,0.5252656,relu,sigmoid,40,0.0,105,normal,39,27,20,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.31358560591936113,0.8738667,0.631838,0.3705047899484634,0.8496,0.5564034,relu,sigmoid,75,0.0,105,normal,63,18,32,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.2991802318692207,0.8821333,0.6506961,0.3666812014579773,0.8496,0.56495726,relu,sigmoid,30,0.175,115,normal,71,18,29,23,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.29703794527053834,0.87413335,0.6219043,0.3692733491659164,0.8536,0.56102693,relu,sigmoid,65,0.0,100,normal,71,24,20,32,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.27937166994810103,0.8872,0.6690077,0.37616278570890427,0.8432,0.5176313,relu,sigmoid,30,0.175,110,normal,67,21,23,23,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.28521712243556974,0.8832,0.65441436,0.379469344496727,0.8368,0.5471317,relu,sigmoid,55,0.175,115,normal,43,27,29,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.26807839433352154,0.896,0.7101661,0.4081257128715515,0.844,0.5582009,relu,sigmoid,50,0.35,115,normal,67,27,20,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.30836316788196566,0.8725333,0.6261886,0.3635950427055359,0.8536,0.5596796,relu,sigmoid,45,0.175,100,normal,35,24,23,26,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3096892759203911,0.8736,0.63695854,0.36015844106674194,0.856,0.57810855,relu,sigmoid,75,0.175,105,normal,67,24,26,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3183398607969284,0.8728,0.62369806,0.36354682916402814,0.8568,0.5795669,relu,sigmoid,45,0.35,115,normal,47,21,32,23,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.30358956529696784,0.8757333,0.6394903,0.37491572719812394,0.8432,0.54344916,relu,sigmoid,65,0.0,115,normal,39,18,26,20,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3461480005582174,0.864,0.5897094,0.3774997043609619,0.852,0.5418559,relu,sigmoid,50,0.35,110,normal,39,24,23,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2733228412270546,0.89813334,0.69502443,0.3875623917579651,0.8464,0.5657194,relu,sigmoid,50,0.35,110,normal,59,27,32,29,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2916566450198491,0.87866664,0.6498329,0.37311061400175094,0.8512,0.5508524,relu,sigmoid,65,0.175,110,normal,63,24,32,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.31114191198349,0.8704,0.6096941,0.36712965631484984,0.8536,0.5565171,relu,sigmoid,60,0.0,105,normal,43,15,23,32,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.317617971042792,0.86986667,0.595691,0.3660174037218094,0.8576,0.56424457,relu,sigmoid,55,0.175,105,normal,51,15,32,29,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3006650080680847,0.8768,0.62431604,0.3705995309948921,0.8536,0.57524323,relu,sigmoid,30,0.175,110,normal,51,27,32,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3650381791591644,0.8530667,0.5362533,0.4042152762413025,0.84,0.50072867,relu,sigmoid,50,0.0,115,normal,43,27,20,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3130095713933309,0.8706667,0.6293607,0.37307451862096785,0.8448,0.56596446,relu,sigmoid,65,0.175,105,normal,39,21,20,29,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2849150445361932,0.88746667,0.65556973,0.3817720904350281,0.8544,0.51413065,relu,sigmoid,35,0.0,100,normal,43,27,32,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.29843320707480114,0.8770667,0.6442315,0.36662608444690703,0.848,0.5493893,relu,sigmoid,50,0.175,115,normal,47,18,29,20,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.2952499218781789,0.8778667,0.62574595,0.36887024211883546,0.8464,0.55031043,relu,sigmoid,40,0.0,115,normal,67,21,23,23,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.28639753061532974,0.8818667,0.6460314,0.3601157810688019,0.8528,0.5610332,relu,sigmoid,30,0.175,100,normal,47,24,32,29,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.309735095500946,0.8738667,0.6254496,0.3637831139564514,0.8504,0.5654391,relu,sigmoid,75,0.35,115,normal,51,18,20,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.28936451148986814,0.8856,0.66576546,0.3834350685477257,0.848,0.55853677,relu,sigmoid,45,0.175,115,normal,39,27,26,23,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.29952167320251466,0.8757333,0.63795817,0.36567135888338087,0.8544,0.56995046,relu,sigmoid,65,0.0,105,normal,39,15,26,29,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.303020641207695,0.8768,0.6367506,0.37305867075920107,0.8512,0.5808059,relu,sigmoid,60,0.35,115,normal,47,27,29,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.29831378718217216,0.87813336,0.63666594,0.3701005817055702,0.8568,0.57647324,relu,sigmoid,65,0.0,110,normal,55,15,26,20,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3753548076152802,0.85733336,0.5315176,0.4018029091358185,0.8424,0.48776907,relu,sigmoid,40,0.35,110,normal,55,27,20,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.31195110177993773,0.8714667,0.6167948,0.36839702606201175,0.8552,0.57247937,relu,sigmoid,45,0.0,100,normal,59,24,32,29,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3320591785510381,0.86826664,0.6092935,0.37339453864097594,0.8464,0.54603326,relu,sigmoid,70,0.175,110,normal,47,15,26,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3169688608845075,0.8704,0.6222618,0.3725975413322449,0.8552,0.54314536,relu,sigmoid,65,0.0,100,normal,63,21,26,26,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3026660947004954,0.8768,0.6368756,0.36960394740104674,0.8448,0.55057806,relu,sigmoid,50,0.35,105,normal,67,15,29,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2956690153479576,0.8856,0.66896844,0.3698133036494255,0.8528,0.5760434,relu,sigmoid,75,0.35,110,normal,35,27,32,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.29099391686916354,0.8832,0.65316993,0.36578190940618516,0.8504,0.58300555,relu,sigmoid,45,0.0,100,normal,43,27,20,23,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3310398256778717,0.8717333,0.61331165,0.3774558968544006,0.8464,0.552917,relu,sigmoid,60,0.35,105,normal,55,24,32,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.28463192200660703,0.8808,0.6368306,0.3718964143395424,0.856,0.5837289,relu,sigmoid,45,0.0,100,normal,51,21,26,23,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.29623472263415657,0.87626666,0.63570076,0.3695646619796753,0.8496,0.56373423,relu,sigmoid,50,0.175,100,normal,55,21,32,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.32451894084612526,0.872,0.62275916,0.37231072080135347,0.8472,0.5372128,relu,sigmoid,70,0.175,115,normal,35,21,32,23,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.344738853931427,0.8589333,0.55468607,0.389751323223114,0.8496,0.53281313,relu,sigmoid,45,0.0,105,normal,39,15,26,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.30730151597658795,0.87813336,0.64874995,0.36073728489875795,0.8496,0.5672026,relu,sigmoid,70,0.35,110,normal,51,18,26,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.312303360025088,0.8704,0.61672604,0.3746406600475311,0.8464,0.5484811,relu,sigmoid,65,0.0,100,normal,39,27,32,32,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.32299931102991103,0.8653333,0.57397825,0.3865457512140274,0.8376,0.54733086,relu,sigmoid,30,0.0,110,normal,43,15,32,20,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3178738005161285,0.87813336,0.6150514,0.36965958309173585,0.8424,0.54372025,relu,sigmoid,40,0.35,115,normal,71,18,26,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3066945284605026,0.8770667,0.63724935,0.3617806768417358,0.8552,0.5530355,relu,sigmoid,50,0.0,105,normal,35,27,26,23,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3084263122081757,0.87493336,0.6339291,0.36854457676410673,0.8576,0.56506467,relu,sigmoid,50,0.0,110,normal,55,15,32,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.2990676485697428,0.8824,0.6538782,0.36432440477609634,0.8544,0.57799166,relu,sigmoid,55,0.35,115,normal,47,27,20,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.29843663692474365,0.87546664,0.6344521,0.36343476867675784,0.8512,0.5594571,relu,sigmoid,40,0.0,105,normal,51,15,29,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3051666913429896,0.88053334,0.6547782,0.37028337180614473,0.8416,0.53902686,relu,sigmoid,50,0.35,115,normal,39,18,32,29,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.28887593567371367,0.8829333,0.6510415,0.3783396697044373,0.8424,0.5535025,relu,sigmoid,75,0.175,115,normal,67,21,26,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.29999770030379297,0.87333333,0.6170579,0.3727395191192627,0.8576,0.5666828,relu,sigmoid,35,0.175,110,normal,55,18,26,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.2301354096531868,0.91013336,0.74158776,0.4250196615457535,0.84,0.5685488,relu,sigmoid,30,0.175,115,normal,63,21,32,32,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3126256492137909,0.8746667,0.6241205,0.3676323254108429,0.8472,0.5557597,relu,sigmoid,70,0.175,105,normal,55,18,29,29,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.29625362714131676,0.87813336,0.6443793,0.373058171749115,0.8464,0.54518324,relu,sigmoid,40,0.0,115,normal,43,18,26,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3180685725609462,0.87333333,0.61994386,0.3733374389410019,0.8528,0.5721954,relu,sigmoid,55,0.35,115,normal,39,18,32,23,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3028738157749176,0.8738667,0.62629735,0.3633111915588379,0.8528,0.5742711,relu,sigmoid,70,0.175,115,normal,51,27,23,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.29303799057006835,0.88853335,0.6757223,0.3747062530517578,0.8456,0.523755,relu,sigmoid,60,0.35,115,normal,55,27,29,23,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3053555907011032,0.872,0.61641484,0.3772349328398705,0.8464,0.5686814,relu,sigmoid,45,0.175,100,normal,47,15,23,20,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.386710662762324,0.8437333,0.48237482,0.3981729214191437,0.8368,0.475015,relu,sigmoid,70,0.35,115,normal,43,18,23,20,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.30237849116325377,0.88133335,0.6391789,0.3776384415626526,0.8416,0.5400295,relu,sigmoid,60,0.35,105,normal,47,21,20,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3102592749893665,0.87013334,0.61206925,0.3670252343416214,0.8568,0.5593187,relu,sigmoid,45,0.0,110,normal,63,21,20,32,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.33899689745903017,0.8624,0.5631091,0.39175679659843443,0.844,0.5176971,relu,sigmoid,40,0.0,110,normal,43,15,23,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3021120435496171,0.88346666,0.6461051,0.36956189596652983,0.852,0.5844691,relu,sigmoid,35,0.35,110,normal,47,21,29,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.32158989081780115,0.87013334,0.6155829,0.36702310568094254,0.8528,0.5509443,relu,sigmoid,65,0.35,105,normal,67,27,20,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3694708020687103,0.8512,0.507612,0.405790952205658,0.8392,0.495834,relu,sigmoid,60,0.175,105,normal,59,15,26,32,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.29603921431303026,0.87733334,0.63273966,0.37029024082422257,0.8456,0.5398306,relu,sigmoid,35,0.175,105,normal,55,24,26,26,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.29131624082724256,0.8797333,0.64835346,0.3635360053777695,0.8576,0.5655886,relu,sigmoid,70,0.0,115,normal,39,21,26,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.30081032888094583,0.8746667,0.6360151,0.3632335743904114,0.8472,0.5363601,relu,sigmoid,40,0.35,110,normal,35,21,26,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.29959174009164175,0.8738667,0.6255055,0.3643090400695801,0.852,0.57655627,relu,sigmoid,55,0.0,100,normal,59,24,26,32,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.2759794818560282,0.8821333,0.65726304,0.3881554675102234,0.844,0.5725808,relu,sigmoid,70,0.0,115,normal,67,15,23,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.34315677293141683,0.8656,0.59171385,0.3818392525911331,0.8472,0.529243,relu,sigmoid,55,0.35,110,normal,43,21,32,26,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2997273118297259,0.8797333,0.63143814,0.36915468668937684,0.8536,0.55616575,relu,sigmoid,55,0.0,105,normal,59,21,23,20,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.31191260492801665,0.8712,0.6169742,0.3601472923755646,0.8584,0.5649545,relu,sigmoid,60,0.175,105,normal,35,15,26,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3084223653872808,0.8770667,0.6338412,0.3638816311359406,0.8544,0.57248867,relu,sigmoid,55,0.175,105,normal,47,27,29,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.29710407584905624,0.8829333,0.6582617,0.37405254125595094,0.8488,0.55389917,relu,sigmoid,75,0.0,115,normal,67,24,26,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.28910860657691956,0.8816,0.65999234,0.36452599906921385,0.8576,0.5675814,relu,sigmoid,45,0.175,115,normal,55,21,26,23,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2973790611227353,0.87733334,0.6270573,0.36299788343906403,0.8512,0.58361864,relu,sigmoid,35,0.0,105,normal,71,24,23,29,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
