round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,layer4_units,losses,lr,optimizer,use_bias
110,0.22102689464886982,0.9181333,0.7758888,0.46887380933761597,0.836,0.5250742,relu,sigmoid,80,0.0,110,normal,68,18,29,23,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3530947754184405,0.8528,0.5517116,0.39727613604068757,0.8384,0.4737083,relu,sigmoid,85,0.0,100,normal,56,24,26,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.30252079852422076,0.8784,0.61932975,0.37098426461219786,0.8544,0.58014506,relu,sigmoid,40,0.175,105,normal,52,21,26,26,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3047976149717967,0.87626666,0.6375899,0.3762184429168701,0.8392,0.5063681,relu,sigmoid,70,0.175,100,normal,60,18,29,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3036549344062805,0.87626666,0.6262425,0.3734562878608704,0.8456,0.55975634,relu,sigmoid,60,0.0,115,normal,72,21,29,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.23315869842469691,0.9173333,0.76052016,0.5334048420190811,0.8224,0.49946734,relu,sigmoid,45,0.35,100,normal,68,18,23,20,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2217359791994095,0.9184,0.7756666,0.5257116756439209,0.8184,0.5247374,relu,sigmoid,80,0.35,110,normal,72,27,26,32,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2592251744866371,0.89306664,0.69014883,0.4108958274126053,0.8456,0.5483054,relu,sigmoid,75,0.0,100,normal,68,24,20,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.24351408741871516,0.89893335,0.7079287,0.42395038175582883,0.8424,0.5006547,relu,sigmoid,35,0.0,110,normal,68,27,23,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.29079788459340733,0.8824,0.63869816,0.38225697076320647,0.8496,0.50746363,relu,sigmoid,35,0.0,105,normal,48,18,26,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3098281732499599,0.8717333,0.6160287,0.36841233360767367,0.8456,0.53652185,relu,sigmoid,45,0.175,115,normal,56,24,23,26,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.30598982506990435,0.8784,0.6358195,0.37608879935741424,0.8456,0.5423179,relu,sigmoid,55,0.175,100,normal,56,18,20,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3084512493610382,0.8736,0.6027231,0.3719707217216492,0.848,0.54960984,relu,sigmoid,45,0.0,110,normal,44,27,20,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.22135135781764984,0.9064,0.7500877,0.4905912251472473,0.828,0.49822965,relu,sigmoid,60,0.0,100,normal,60,18,20,20,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.29988983741402625,0.876,0.63525176,0.37041464614868164,0.852,0.57377994,relu,sigmoid,45,0.0,105,normal,56,18,23,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3600858288208644,0.8541333,0.5427165,0.39617833733558655,0.84,0.4885574,relu,sigmoid,70,0.35,110,normal,40,27,29,23,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.290952023267746,0.8816,0.6581457,0.37998491477966306,0.852,0.57087374,relu,sigmoid,80,0.175,110,normal,80,24,20,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3165972222884496,0.8706667,0.6148884,0.37058881342411043,0.8528,0.54360545,relu,sigmoid,50,0.35,115,normal,72,18,26,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3124929891228676,0.87226665,0.6276299,0.37050128215551376,0.8496,0.5318108,relu,sigmoid,35,0.175,115,normal,80,15,23,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.29477829426527025,0.8869333,0.6776932,0.3833474084734917,0.8408,0.5352396,relu,sigmoid,75,0.35,115,normal,76,15,26,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3490016887187958,0.8538667,0.5551753,0.3928620681762695,0.8368,0.48683387,relu,sigmoid,65,0.175,100,normal,64,18,23,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.33106423981984456,0.86906666,0.61052823,0.3776838924884796,0.848,0.5299473,relu,sigmoid,80,0.175,100,normal,44,21,20,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3035569928884506,0.8832,0.6460474,0.3841614820361137,0.8464,0.57715595,relu,sigmoid,45,0.35,115,normal,68,18,29,29,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.24724178316195805,0.9048,0.7256187,0.44233008730411527,0.836,0.54755867,relu,sigmoid,65,0.0,100,normal,44,21,23,29,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2908411829272906,0.8776,0.64020526,0.3729893760681152,0.8528,0.536125,relu,sigmoid,55,0.0,105,normal,60,18,23,32,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2297706960638364,0.9202667,0.7813149,0.47827537965774536,0.8248,0.4875463,relu,sigmoid,55,0.175,105,normal,84,15,29,20,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3069116703271866,0.876,0.62501967,0.3775287274122238,0.848,0.57465065,relu,sigmoid,45,0.175,100,normal,48,15,32,23,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.25438722217082976,0.9026667,0.7103707,0.4823057621717453,0.8336,0.50126415,relu,sigmoid,45,0.175,115,normal,64,18,29,32,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3005693156421185,0.8829333,0.65482426,0.37945994359254837,0.844,0.53158826,relu,sigmoid,45,0.35,110,normal,68,24,20,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2805726318359375,0.88373333,0.6558686,0.3877319884300232,0.8472,0.5828754,relu,sigmoid,80,0.0,110,normal,64,18,29,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.24360729897022249,0.90933335,0.734137,0.4429653277397156,0.8432,0.52471155,relu,sigmoid,60,0.175,115,normal,72,18,23,23,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.30029107942183814,0.88266665,0.6569262,0.38310955810546876,0.8408,0.5275589,relu,sigmoid,55,0.35,100,normal,68,18,32,32,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2484995741645495,0.904,0.7265453,0.43676169753074645,0.844,0.5107023,relu,sigmoid,50,0.175,100,normal,76,24,29,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3041480877101421,0.87333333,0.6168858,0.36929228514432905,0.8504,0.5529978,relu,sigmoid,45,0.0,115,normal,44,15,23,29,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2932527050375938,0.8765333,0.63287675,0.3890726357698441,0.8432,0.56869876,relu,sigmoid,75,0.175,110,normal,84,27,20,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.28595939588546754,0.8864,0.670976,0.3957051556110382,0.8432,0.5457879,relu,sigmoid,40,0.175,100,normal,48,21,29,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.32340603510538735,0.8696,0.6026853,0.36904734015464785,0.8472,0.53317094,relu,sigmoid,50,0.0,105,normal,72,18,20,23,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3873093774318695,0.8392,0.4793131,0.4164028205871582,0.8376,0.42759696,relu,sigmoid,80,0.0,100,normal,52,24,29,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2704072661399841,0.89813334,0.70791656,0.4154371705055237,0.8328,0.52198744,relu,sigmoid,80,0.175,100,normal,68,21,29,26,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.37666206908226013,0.84533334,0.48176256,0.4121078896522522,0.8376,0.44804987,relu,sigmoid,70,0.0,100,normal,60,18,29,20,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2928904281457265,0.8808,0.6482245,0.38046033334732055,0.8392,0.5175305,relu,sigmoid,40,0.175,110,normal,68,18,23,26,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.278234913110733,0.8896,0.6782742,0.39097026705741883,0.8464,0.55991507,relu,sigmoid,60,0.0,115,normal,64,21,26,26,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.27403660635153454,0.8928,0.68246275,0.3994667160511017,0.8368,0.5672819,relu,sigmoid,50,0.0,100,normal,80,24,20,32,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.307919414639473,0.8738667,0.62586725,0.3723167037963867,0.8464,0.54396987,relu,sigmoid,50,0.35,115,normal,76,15,20,26,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.24499959617853165,0.9098667,0.7427169,0.5068236413002014,0.8344,0.5358576,relu,sigmoid,60,0.0,105,normal,48,21,23,32,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3174114217758179,0.87413335,0.6255265,0.37239054656028747,0.8504,0.5478429,relu,sigmoid,40,0.35,105,normal,56,18,29,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3127005950609843,0.8717333,0.6130055,0.3730625700950623,0.844,0.5599897,relu,sigmoid,80,0.175,100,normal,60,24,29,32,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3052924625873566,0.8776,0.64246815,0.3700355882644653,0.8464,0.55072516,relu,sigmoid,60,0.35,115,normal,60,18,20,29,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.30011413717269897,0.8816,0.63874125,0.3875890097618103,0.8416,0.5249295,relu,sigmoid,60,0.35,105,normal,52,18,20,23,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.30228834034999214,0.8776,0.6441732,0.36590824103355407,0.8456,0.54147565,relu,sigmoid,65,0.175,100,normal,64,15,32,32,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3808097781340281,0.8488,0.52285177,0.4089816029071808,0.84,0.49137568,relu,sigmoid,40,0.35,100,normal,48,21,26,20,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.27586834245920183,0.89253336,0.68806905,0.4093808534145355,0.8384,0.47633976,relu,sigmoid,55,0.175,100,normal,44,24,32,20,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3179982272982597,0.87333333,0.63296944,0.3661354141235352,0.8488,0.5713774,relu,sigmoid,85,0.35,105,normal,56,18,32,29,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3190729093551636,0.86826664,0.5967348,0.3700019360780716,0.8504,0.5440435,relu,sigmoid,40,0.35,100,normal,60,18,32,32,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.25742273771762847,0.9045333,0.72432345,0.4518212890625,0.8256,0.50836146,relu,sigmoid,60,0.0,105,normal,52,18,29,26,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.2930377701918284,0.88026667,0.6525312,0.37532358169555663,0.8488,0.5771376,relu,sigmoid,50,0.175,115,normal,80,24,29,32,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.29058473348617553,0.8861333,0.6738692,0.38618706971406935,0.8424,0.52471215,relu,sigmoid,75,0.35,100,normal,64,27,23,32,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.31905971360206603,0.8738667,0.629589,0.37174227929115294,0.8496,0.5609171,relu,sigmoid,70,0.35,115,normal,52,18,29,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.31696541849772136,0.8746667,0.6219513,0.3738837151527405,0.8552,0.54979163,relu,sigmoid,80,0.175,105,normal,52,27,29,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.30306024928887687,0.87946665,0.64949507,0.37194388508796694,0.8496,0.55257136,relu,sigmoid,50,0.175,110,normal,76,24,29,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.2880440550049146,0.88266665,0.6580859,0.38186300206184387,0.8432,0.54207397,relu,sigmoid,85,0.175,115,normal,76,24,26,32,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2994422940413157,0.876,0.630037,0.3696292848587036,0.848,0.54464275,relu,sigmoid,70,0.175,110,normal,68,24,23,29,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3362551321585973,0.86613333,0.57526034,0.3802555602788925,0.8536,0.53131485,relu,sigmoid,50,0.0,105,normal,64,24,32,23,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2567718954086304,0.91066664,0.7429659,0.4687418818473816,0.8224,0.50644034,relu,sigmoid,80,0.35,100,normal,72,27,23,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2997182641029358,0.8738667,0.6245537,0.3698678876161575,0.8504,0.56392086,relu,sigmoid,40,0.175,110,normal,68,18,20,29,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.27501600414514543,0.88986665,0.6808182,0.4007487108707428,0.8416,0.55111325,relu,sigmoid,45,0.0,110,normal,72,21,32,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.29207854413986206,0.8861333,0.65598804,0.40190637636184695,0.8352,0.55472034,relu,sigmoid,60,0.35,110,normal,64,24,32,23,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2677093010147413,0.8952,0.68954635,0.4107574473619461,0.828,0.49758184,relu,sigmoid,35,0.175,110,normal,68,24,20,23,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.33279488937060037,0.86506665,0.6008746,0.37680542302131653,0.8456,0.5469561,relu,sigmoid,70,0.175,100,normal,48,24,32,32,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3093632519841194,0.8706667,0.5947975,0.3696027620434761,0.8472,0.5296822,relu,sigmoid,35,0.175,110,normal,60,18,20,23,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.2872273233234882,0.88346666,0.6331165,0.3806597689986229,0.8456,0.5191982,relu,sigmoid,35,0.0,115,normal,52,27,32,32,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.29821483631928764,0.88346666,0.65716314,0.39046989619731903,0.8472,0.55869657,relu,sigmoid,50,0.35,105,normal,52,27,26,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3062137393951416,0.8752,0.6335453,0.376106330871582,0.8496,0.5325891,relu,sigmoid,60,0.0,115,normal,40,24,29,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.30926889344056446,0.87226665,0.6158725,0.3687342574596405,0.8464,0.54643196,relu,sigmoid,70,0.175,105,normal,84,21,29,32,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3052486653327942,0.87413335,0.6234847,0.37069005584716797,0.8464,0.54451144,relu,sigmoid,70,0.175,105,normal,80,24,29,32,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3499424105882645,0.864,0.56559557,0.3836299827694893,0.856,0.52600133,relu,sigmoid,75,0.175,110,normal,48,24,20,32,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.19844788599014282,0.9248,0.7866231,0.6099435119628906,0.828,0.50223976,relu,sigmoid,60,0.35,115,normal,80,27,32,32,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.25336533308029174,0.8973333,0.7133889,0.46448407185077667,0.8408,0.48900542,relu,sigmoid,45,0.0,105,normal,52,21,26,32,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.32031655895709993,0.8714667,0.6168329,0.3790201086997986,0.8504,0.54581827,relu,sigmoid,85,0.175,105,normal,72,27,29,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.2803080424666405,0.8933333,0.68338394,0.3937911766767502,0.8408,0.5203393,relu,sigmoid,50,0.175,115,normal,56,24,29,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2616416277885437,0.89253336,0.70117545,0.40022384643554687,0.84,0.5380281,relu,sigmoid,80,0.0,100,normal,76,24,26,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3037398041089376,0.87626666,0.64404607,0.3742611656188965,0.8544,0.5695139,relu,sigmoid,80,0.175,110,normal,64,18,32,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.24554752691586812,0.9088,0.7359667,0.4526260814666748,0.8344,0.48198542,relu,sigmoid,80,0.35,115,normal,84,27,23,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.24599353222052256,0.90533334,0.7387521,0.4318899027109146,0.8392,0.5285154,relu,sigmoid,85,0.175,110,normal,80,18,32,20,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3340622094074885,0.8725333,0.61126566,0.37899479252099993,0.8472,0.51707023,relu,sigmoid,35,0.35,110,normal,64,21,26,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3440921289920807,0.86186665,0.57824206,0.3829763584136963,0.8488,0.49550977,relu,sigmoid,55,0.175,115,normal,72,15,29,29,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2984125745296478,0.8808,0.64203733,0.36921016037464144,0.8504,0.5517276,relu,sigmoid,50,0.175,110,normal,64,15,26,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3257475516796112,0.8666667,0.6003972,0.37525201511383055,0.8432,0.5581922,relu,sigmoid,45,0.35,110,normal,44,27,26,26,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.31582540237903595,0.87226665,0.6307784,0.369491459608078,0.8472,0.54812247,relu,sigmoid,70,0.35,105,normal,60,27,32,29,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.28804937957723936,0.8810667,0.6424819,0.36687527590990066,0.8496,0.5310574,relu,sigmoid,35,0.0,110,normal,40,24,26,23,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3688438525994619,0.8517333,0.53036505,0.3984684773683548,0.848,0.5098185,relu,sigmoid,85,0.35,100,normal,60,21,26,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.30919069761037826,0.876,0.63186914,0.37473740738630296,0.8432,0.51498455,relu,sigmoid,55,0.175,105,normal,48,18,23,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.33415072011947633,0.86826664,0.6024962,0.37865064764022827,0.8424,0.5204637,relu,sigmoid,70,0.35,105,normal,68,18,32,29,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.28866230010986327,0.8770667,0.64356905,0.3790627093315124,0.8464,0.53610426,relu,sigmoid,70,0.0,110,normal,64,27,29,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2809278078476588,0.8842667,0.6664003,0.3917287303209305,0.836,0.5342416,relu,sigmoid,65,0.0,110,normal,52,24,23,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.2971395993232727,0.87866664,0.6441899,0.3760247957706451,0.8496,0.53398156,relu,sigmoid,50,0.175,115,normal,84,18,23,32,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3104149663448334,0.87626666,0.62783676,0.3719055333137512,0.8472,0.54165775,relu,sigmoid,60,0.35,115,normal,64,21,20,20,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.24974914542833965,0.904,0.7298103,0.44974796533584593,0.8296,0.5148226,relu,sigmoid,80,0.0,110,normal,52,27,26,32,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.285363360285759,0.89066666,0.6866575,0.4062133362293243,0.8336,0.532328,relu,sigmoid,70,0.35,105,normal,44,27,20,26,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.39179494957129163,0.8394667,0.4498342,0.4157316220998764,0.8368,0.42448267,relu,sigmoid,85,0.35,100,normal,68,21,26,20,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.27728463302055995,0.89066666,0.6869856,0.3908159370422363,0.848,0.53067756,relu,sigmoid,65,0.175,115,normal,80,18,32,32,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.39119808584451676,0.8424,0.47814804,0.4171764703989029,0.8376,0.4261798,relu,sigmoid,65,0.175,105,normal,52,18,23,29,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3340798611442248,0.86693335,0.60166,0.37383218175172805,0.8504,0.5433056,relu,sigmoid,65,0.35,100,normal,60,21,29,32,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3281046238541603,0.86773336,0.60654664,0.3680571579933167,0.8536,0.56238997,relu,sigmoid,75,0.35,105,normal,84,21,23,20,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.29908071106672285,0.876,0.63822544,0.369498517036438,0.8472,0.5493797,relu,sigmoid,70,0.0,115,normal,80,15,26,32,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.26683601417144137,0.8936,0.69533235,0.4100381859540939,0.8424,0.5458018,relu,sigmoid,65,0.0,105,normal,40,18,23,26,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.2823199551105499,0.8818667,0.65264475,0.37726924830675124,0.8472,0.5363055,relu,sigmoid,55,0.0,115,normal,76,24,23,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.2954510188102722,0.8789333,0.6312924,0.36972436904907224,0.852,0.5637166,relu,sigmoid,75,0.0,115,normal,84,21,32,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3032315034866333,0.8770667,0.6225787,0.3733530380725861,0.8504,0.5640764,relu,sigmoid,40,0.175,105,normal,80,24,29,23,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.25201798287034033,0.90853333,0.73256963,0.43837543833255765,0.832,0.5365487,relu,sigmoid,45,0.175,115,normal,52,15,32,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.2822825634479523,0.8893333,0.68309665,0.3846752182841301,0.8432,0.56066877,relu,sigmoid,65,0.175,115,normal,84,15,29,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2557491171956062,0.9032,0.7240644,0.4684331429004669,0.8184,0.5404408,relu,sigmoid,45,0.175,110,normal,60,24,29,20,binary_crossentropy,0.75,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.31752013021707537,0.86986667,0.5969176,0.37867403304576874,0.8504,0.52501243,relu,sigmoid,45,0.0,105,normal,56,21,20,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.32823828780651093,0.8685333,0.6131615,0.3735414307117462,0.8432,0.5432069,relu,sigmoid,70,0.175,100,normal,80,15,20,26,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.28655337808529535,0.884,0.65932745,0.3783052399158478,0.8448,0.5536182,relu,sigmoid,70,0.175,105,normal,72,21,26,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
