round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,layer4_units,losses,lr,optimizer,use_bias
100,0.2843705309232076,0.884,0.66685766,0.36867081713676453,0.8496,0.56687045,relu,sigmoid,70,0.0,100,normal,80,27,32,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.4064117075602214,0.836,0.3736019,0.41619273614883423,0.8216,0.33013365,relu,sigmoid,70,0.175,105,normal,68,18,32,26,binary_crossentropy,0.075,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.37282300380865735,0.8530667,0.5343032,0.40842629635334016,0.8288,0.47715712,relu,sigmoid,65,0.175,105,normal,40,15,23,32,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3104075840910276,0.87333333,0.6128385,0.35557311624288557,0.8592,0.56253695,relu,sigmoid,85,0.0,115,normal,84,18,20,32,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3051431418855985,0.87093335,0.6184834,0.36732921397686,0.8552,0.54091,relu,sigmoid,35,0.175,100,normal,84,15,32,26,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.38634139331181844,0.8498667,0.5067717,0.39569239056110384,0.8344,0.46819133,relu,sigmoid,65,0.35,105,normal,68,24,29,23,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3245223741531372,0.8776,0.6301686,0.36651531648635866,0.8496,0.54654,relu,sigmoid,40,0.35,100,normal,44,18,29,32,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3636068987846375,0.85546666,0.54381114,0.3986589689254761,0.8336,0.48587233,relu,sigmoid,60,0.35,115,normal,48,21,29,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.34824444341659544,0.86693335,0.58401275,0.3621056272983551,0.8552,0.53601044,relu,sigmoid,85,0.35,100,normal,76,21,32,23,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.2947652075688044,0.8821333,0.65554386,0.35960302424430846,0.8488,0.5331307,relu,sigmoid,40,0.35,115,normal,52,18,29,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.29314448446035385,0.8816,0.6542099,0.36817815363407136,0.8448,0.5653906,relu,sigmoid,75,0.175,110,normal,52,27,29,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.40566157042980194,0.8368,0.38755065,0.41921095311641693,0.8224,0.32818434,relu,sigmoid,75,0.0,110,normal,60,27,26,29,binary_crossentropy,0.075,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.31033801098664604,0.87493336,0.6394466,0.36654540824890136,0.8528,0.5636323,relu,sigmoid,85,0.35,105,normal,68,21,29,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.38313970144589743,0.84853333,0.5000052,0.40331932783126834,0.8328,0.4541215,relu,sigmoid,80,0.175,105,normal,60,21,32,29,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.39979923582077026,0.84346664,0.44105965,0.413849158346653,0.8264,0.38907385,relu,sigmoid,35,0.175,110,normal,40,15,26,23,binary_crossentropy,0.075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.37622111217180887,0.85573334,0.5371442,0.3925144138336182,0.8472,0.48202848,relu,sigmoid,85,0.35,105,normal,84,15,32,32,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.4245136833190918,0.8085333,0.13766235,0.4245279259681702,0.808,0.14233692,relu,sigmoid,60,0.175,110,normal,68,27,26,23,binary_crossentropy,0.025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.4063092726866404,0.8384,0.44832486,0.41370540380477905,0.8216,0.39582816,relu,sigmoid,40,0.175,115,normal,40,18,26,20,binary_crossentropy,0.075,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3919041561285655,0.84213334,0.48193344,0.4082143576145172,0.828,0.44388753,relu,sigmoid,80,0.175,110,normal,52,24,32,23,binary_crossentropy,0.075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2875296640992165,0.8850667,0.6443507,0.37516165590286255,0.8464,0.5725992,relu,sigmoid,35,0.0,110,normal,60,24,26,29,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.41308966028690336,0.8384,0.40894112,0.41356791484355926,0.8192,0.34448108,relu,sigmoid,55,0.35,110,normal,48,27,26,20,binary_crossentropy,0.05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.4282732241153717,0.7962667,0.0,0.43263318300247194,0.7968,0.0,relu,sigmoid,85,0.0,115,normal,52,27,20,23,binary_crossentropy,0.025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.4022895153164864,0.83893335,0.4072964,0.4184405564069748,0.8208,0.36408475,relu,sigmoid,65,0.0,100,normal,48,15,23,23,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.30128169784943265,0.87493336,0.62877005,0.3605012498497963,0.86,0.5980819,relu,sigmoid,55,0.0,115,normal,60,21,32,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.38018788371483486,0.848,0.44704014,0.3974873086810112,0.8392,0.4159714,relu,sigmoid,35,0.0,110,normal,76,27,23,26,binary_crossentropy,0.05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.40137533724308017,0.84533334,0.48145205,0.4099250438213348,0.8248,0.4075225,relu,sigmoid,70,0.35,100,normal,44,24,32,26,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.43045809292793275,0.8002667,0.04565611,0.43252106761932374,0.8,0.042722106,relu,sigmoid,80,0.175,100,normal,68,24,26,23,binary_crossentropy,0.025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.335814116636912,0.8664,0.5891579,0.3808983278274536,0.8496,0.5410741,relu,sigmoid,65,0.175,115,normal,40,18,29,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.4240854054292043,0.80613333,0.12230936,0.42384016847610473,0.8064,0.16075648,relu,sigmoid,70,0.35,100,normal,56,15,29,26,binary_crossentropy,0.05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3644123762845993,0.85546666,0.5499847,0.3802217829227448,0.848,0.5207529,relu,sigmoid,75,0.35,100,normal,72,24,23,20,binary_crossentropy,0.075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3463551468054454,0.8653333,0.5812267,0.39035518109798434,0.8424,0.51822066,relu,sigmoid,85,0.175,105,normal,56,24,26,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3816145196557045,0.8496,0.5119488,0.40173949658870695,0.8344,0.46996698,relu,sigmoid,75,0.35,100,normal,64,15,20,32,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.29812870860099794,0.8810667,0.6580183,0.36657183438539503,0.848,0.5594754,relu,sigmoid,75,0.35,100,normal,76,21,20,29,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.422336505651474,0.81706667,0.27489337,0.42401086509227753,0.8152,0.26339075,relu,sigmoid,75,0.175,110,normal,80,15,20,29,binary_crossentropy,0.025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.36964999198913573,0.8536,0.5337981,0.3918464338183403,0.836,0.45671114,relu,sigmoid,55,0.0,105,normal,84,15,26,32,binary_crossentropy,0.075,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.31580649262666705,0.8717333,0.6209001,0.3679122433066368,0.852,0.56871516,relu,sigmoid,45,0.35,115,normal,44,27,29,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3799755796591441,0.8488,0.50481814,0.41356951427459715,0.8208,0.42181468,relu,sigmoid,40,0.175,100,normal,40,24,23,23,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.39217313838005063,0.8466667,0.47603133,0.41584962177276613,0.8264,0.40469006,relu,sigmoid,80,0.0,100,normal,56,27,23,29,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.30100723004341123,0.8810667,0.6571132,0.3595021741390228,0.8536,0.5683258,relu,sigmoid,60,0.35,115,normal,84,27,29,20,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.32556382652123766,0.8656,0.60999274,0.37628746664524076,0.8512,0.5492208,relu,sigmoid,85,0.175,115,normal,40,24,32,26,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.33573869975407916,0.8656,0.5786128,0.37576922655105593,0.8536,0.5255964,relu,sigmoid,40,0.175,100,normal,60,15,20,26,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3811265379190445,0.8504,0.5060809,0.4071636049747467,0.8256,0.43016678,relu,sigmoid,70,0.0,110,normal,44,15,32,23,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.38245754688978195,0.8490667,0.4799869,0.3966244766116142,0.8384,0.43924055,relu,sigmoid,35,0.0,105,normal,60,21,26,26,binary_crossentropy,0.05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.32003514834245045,0.86826664,0.6336965,0.37379346680641173,0.856,0.56119984,relu,sigmoid,85,0.0,110,normal,40,24,29,32,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.316261932849884,0.87333333,0.6094556,0.36125270903110507,0.8544,0.5439301,relu,sigmoid,50,0.175,115,normal,52,27,29,26,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.43675200271606446,0.7962667,0.0,0.4345717351436615,0.7968,0.0,relu,sigmoid,70,0.35,105,normal,68,15,29,26,binary_crossentropy,0.025,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.39733760893344877,0.8512,0.48979416,0.4051618856191635,0.836,0.4464078,relu,sigmoid,75,0.35,105,normal,44,27,26,26,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.4213985110918681,0.8176,0.26755336,0.4248084080219269,0.8128,0.26300868,relu,sigmoid,40,0.175,100,normal,84,18,26,23,binary_crossentropy,0.025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3315399979352951,0.8666667,0.58585626,0.37158239269256593,0.852,0.53858376,relu,sigmoid,55,0.0,105,normal,76,24,23,26,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.33480555220444996,0.86613333,0.57715553,0.3676997377872467,0.8552,0.53445375,relu,sigmoid,35,0.175,110,normal,84,24,20,23,binary_crossentropy,0.075,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.310538831114769,0.8744,0.62744176,0.3584958758354187,0.8544,0.566247,relu,sigmoid,70,0.0,100,normal,48,21,32,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3386406416893005,0.86506665,0.5863286,0.36434145039319993,0.8496,0.5049329,relu,sigmoid,45,0.175,105,normal,44,21,26,23,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3753082829117775,0.84613335,0.50064427,0.40325152039527895,0.8312,0.4388334,relu,sigmoid,45,0.0,115,normal,72,24,23,23,binary_crossentropy,0.05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3062910622755686,0.876,0.63996136,0.36570642989873886,0.856,0.58395976,relu,sigmoid,55,0.175,115,normal,72,15,20,20,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.4035076782107353,0.8384,0.39233953,0.4161934858560562,0.82,0.31756318,relu,sigmoid,75,0.0,110,normal,68,27,23,20,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3120198438564936,0.8744,0.609512,0.35886425226926805,0.8592,0.61117077,relu,sigmoid,55,0.35,100,normal,48,24,29,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.39230610873301824,0.8424,0.46991464,0.40725808894634247,0.8304,0.43228093,relu,sigmoid,55,0.0,110,normal,64,21,29,23,binary_crossentropy,0.075,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3433383368253708,0.8672,0.58711565,0.3654519236087799,0.8568,0.5342692,relu,sigmoid,35,0.175,110,normal,72,18,29,23,binary_crossentropy,0.05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.28371414840221404,0.88853335,0.66772354,0.38036725044250486,0.8496,0.547612,relu,sigmoid,50,0.35,100,normal,84,24,32,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.36446599173545835,0.8517333,0.4815745,0.37708209204673765,0.8408,0.42585942,relu,sigmoid,85,0.0,105,normal,64,18,29,26,binary_crossentropy,0.075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3123731047709783,0.87333333,0.6190923,0.35515423882007596,0.8552,0.5580108,relu,sigmoid,70,0.0,110,normal,52,24,32,29,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3637124954859416,0.8576,0.53883916,0.39376336288452146,0.8328,0.46297958,relu,sigmoid,40,0.175,110,normal,48,24,32,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.43719159189860024,0.7962667,0.0,0.4365080713033676,0.7968,0.0,relu,sigmoid,55,0.35,105,normal,48,24,20,32,binary_crossentropy,0.025,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3083021597862244,0.8746667,0.62274605,0.3637129430770874,0.8536,0.5487062,relu,sigmoid,60,0.0,110,normal,76,27,26,29,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.34167550535996755,0.86613333,0.5797948,0.3837771862745285,0.8392,0.52232194,relu,sigmoid,55,0.0,115,normal,52,24,23,20,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.4317434759140015,0.7962667,0.0,0.4254768736362457,0.7968,0.0,relu,sigmoid,40,0.35,105,normal,64,15,26,23,binary_crossentropy,0.025,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.39929630573590597,0.8437333,0.48096225,0.41255295991897584,0.8248,0.42844582,relu,sigmoid,85,0.35,105,normal,48,24,23,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.40901666788260144,0.8232,0.29855877,0.416972234249115,0.8192,0.25993732,relu,sigmoid,85,0.0,115,normal,60,18,32,23,binary_crossentropy,0.05,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.31091082004706067,0.8738667,0.62317014,0.3624701337814331,0.8552,0.5643054,relu,sigmoid,65,0.175,105,normal,68,21,26,20,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.30709761375188827,0.8736,0.6035733,0.35936446064710614,0.8544,0.54896665,relu,sigmoid,35,0.175,115,normal,48,24,20,23,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3840853399038315,0.8477333,0.49424994,0.3961476182937622,0.8352,0.44243848,relu,sigmoid,50,0.35,115,normal,44,18,26,26,binary_crossentropy,0.05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.44363357627391814,0.7962667,0.0,0.4291164494752884,0.7968,0.0,relu,sigmoid,45,0.35,105,normal,68,18,20,23,binary_crossentropy,0.025,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.32287020748853684,0.86773336,0.60314274,0.3694639791250229,0.8552,0.5700142,relu,sigmoid,55,0.175,105,normal,60,21,26,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.31756132034460705,0.8744,0.64248884,0.36961521887779236,0.8592,0.5793898,relu,sigmoid,55,0.35,100,normal,76,18,26,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.369013104836146,0.84826666,0.49163976,0.3905569801330566,0.836,0.4564449,relu,sigmoid,65,0.0,100,normal,68,18,32,26,binary_crossentropy,0.075,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.33642727486292523,0.8634667,0.5669013,0.3865681363344193,0.8432,0.5004694,relu,sigmoid,35,0.0,100,normal,48,21,20,20,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.28732905427614847,0.8893333,0.67027825,0.35653921294212343,0.852,0.5833141,relu,sigmoid,40,0.175,110,normal,76,15,29,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.33912430572509766,0.8664,0.5838464,0.36649192905426026,0.852,0.53944296,relu,sigmoid,60,0.175,110,normal,84,27,20,23,binary_crossentropy,0.075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.4423398876984914,0.7962667,0.0,0.4469952778816223,0.7968,0.0,relu,sigmoid,70,0.175,105,normal,48,18,23,32,binary_crossentropy,0.025,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3620060312747955,0.8592,0.5477734,0.37965510284900666,0.8424,0.5133428,relu,sigmoid,85,0.175,105,normal,48,24,20,23,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3333212187886238,0.86586666,0.58933145,0.374346017241478,0.8432,0.51814616,relu,sigmoid,75,0.0,100,normal,56,18,29,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.30975572353601455,0.8736,0.6209347,0.35893413054943085,0.856,0.55841166,relu,sigmoid,45,0.175,110,normal,72,15,32,32,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.27062351151307423,0.8864,0.67961556,0.3857429344654083,0.8464,0.5378131,relu,sigmoid,70,0.0,115,normal,84,21,32,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.39853974676132203,0.8426667,0.46745828,0.41279246616363524,0.8256,0.41852173,relu,sigmoid,65,0.175,105,normal,44,24,29,20,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2969096580147743,0.876,0.63546956,0.3593970245718956,0.8544,0.56497544,relu,sigmoid,65,0.0,110,normal,80,18,20,26,binary_crossentropy,0.175,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.312452887237072,0.872,0.61977404,0.36366200536489485,0.8552,0.5630958,relu,sigmoid,55,0.0,115,normal,60,15,29,29,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.31690894754727683,0.8717333,0.631868,0.3719379767179489,0.8488,0.56122655,relu,sigmoid,85,0.175,100,normal,80,18,26,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3325434693098068,0.86586666,0.5830912,0.37068234193325045,0.8576,0.56677914,relu,sigmoid,70,0.175,115,normal,52,21,32,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3671291601657867,0.8549333,0.53283757,0.38359546011686324,0.848,0.5089317,relu,sigmoid,45,0.175,110,normal,52,27,26,29,binary_crossentropy,0.05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
