round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
142,0.25610767896970116,0.89573336,0.6893824,0.4364164561033249,0.8232,0.5128148,relu,sigmoid,65,0.25,142,normal,74,15,29,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.15643234544992446,0.9336,0.81268984,0.7743643337488174,0.8168,0.49975774,relu,sigmoid,55,0.0,112,normal,58,24,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
136,0.13622011094051414,0.93866664,0.8188045,0.8796028828620911,0.8136,0.5141194,relu,sigmoid,35,0.25,136,normal,70,33,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.12097446658462287,0.9432,0.8329799,1.362586499273777,0.8048,0.46578994,relu,sigmoid,35,0.25,112,normal,46,36,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
106,0.18929341874519984,0.91973335,0.76115316,0.6263215419054031,0.8168,0.5146649,relu,sigmoid,55,0.125,106,normal,58,24,26,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
112,0.284808074037234,0.8914667,0.6713955,0.4249762624502182,0.8232,0.5274856,relu,sigmoid,50,0.5,112,normal,62,33,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.24026564999421438,0.9058667,0.7002683,0.4450308558344841,0.8264,0.5122943,relu,sigmoid,35,0.25,142,normal,34,24,38,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.22684002399941286,0.9141333,0.73602307,0.4727080838680267,0.824,0.50296926,relu,sigmoid,35,0.375,130,normal,62,33,32,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.23585002321004866,0.9077333,0.7196632,0.4614155569076538,0.8168,0.512216,relu,sigmoid,45,0.0,130,normal,30,39,29,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
112,0.2852656078338623,0.8890667,0.6596572,0.38972864627838133,0.8328,0.5369901,relu,sigmoid,50,0.25,112,normal,74,39,35,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.25432185048858325,0.90133333,0.7109977,0.4299499388933182,0.8192,0.50191325,relu,sigmoid,55,0.125,106,normal,50,24,32,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.17921455442905426,0.9264,0.7805797,0.689355485200882,0.8016,0.5117393,relu,sigmoid,60,0.375,142,normal,66,30,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.20185948544740676,0.92,0.7542804,0.5172225691080093,0.8128,0.4850661,relu,sigmoid,30,0.25,100,normal,74,30,29,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.2565938225289186,0.9037333,0.7036348,0.4264393140077591,0.8264,0.53468764,relu,sigmoid,65,0.375,130,normal,54,30,26,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.2165659399131934,0.91546667,0.7552267,0.5233468919992447,0.816,0.5181773,relu,sigmoid,65,0.25,136,normal,46,18,20,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.29678580594062803,0.8832,0.64497906,0.4144578061103821,0.8328,0.5015512,relu,sigmoid,60,0.375,142,normal,50,30,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.11345730650238693,0.9461333,0.85962105,1.2594494918584824,0.7832,0.4944711,relu,sigmoid,45,0.375,148,normal,74,39,26,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
112,0.2369480558137099,0.90826666,0.7154587,0.45442233073711397,0.82,0.5216797,relu,sigmoid,65,0.5,112,normal,62,27,29,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.2822173982858658,0.88453335,0.65042555,0.3964034821987152,0.8376,0.5362542,relu,sigmoid,60,0.125,106,normal,54,18,38,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.26024063941836356,0.8994667,0.7061318,0.43855955672264096,0.8216,0.53706765,relu,sigmoid,65,0.125,100,normal,50,18,32,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.29451879262924197,0.89066666,0.6567729,0.39336325001716616,0.8304,0.49531233,relu,sigmoid,30,0.5,142,normal,38,24,38,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.24521529414256413,0.9058667,0.70686394,0.43045879948139193,0.8224,0.4994935,relu,sigmoid,65,0.5,142,normal,62,15,35,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.310207450290521,0.8829333,0.63598514,0.3976450753211975,0.8296,0.49342144,relu,sigmoid,50,0.5,130,normal,70,21,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.27210998043417933,0.89626664,0.6804965,0.421020859003067,0.8232,0.50570035,relu,sigmoid,45,0.375,124,normal,38,39,38,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.28111541928847633,0.88533336,0.6453679,0.40113891887664793,0.8384,0.53050625,relu,sigmoid,65,0.0,118,normal,74,18,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.2692848183512688,0.8968,0.68019277,0.4083605940937996,0.8272,0.51137865,relu,sigmoid,45,0.25,130,normal,58,15,32,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.20834770876169204,0.924,0.76948184,0.46959270870685577,0.8312,0.49418932,relu,sigmoid,30,0.25,100,normal,54,39,35,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2946988155047099,0.884,0.61409634,0.40194957530498504,0.8352,0.51681054,relu,sigmoid,35,0.25,100,normal,30,36,35,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.26170385589202244,0.89173335,0.6725323,0.4287193584442139,0.8344,0.5207535,relu,sigmoid,50,0.0,130,normal,38,24,20,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.14709916830062866,0.93333334,0.8167619,0.7923506617546081,0.7992,0.5013886,relu,sigmoid,50,0.5,112,normal,74,39,29,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
148,0.30101912051439284,0.88453335,0.63448596,0.39517350924015043,0.8344,0.489999,relu,sigmoid,45,0.375,148,normal,34,36,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.2610719117323558,0.8986667,0.699347,0.4288011758327484,0.8264,0.5028575,relu,sigmoid,65,0.0,112,normal,42,18,35,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
124,0.2946091321706772,0.87946665,0.60500395,0.40513468301296235,0.8304,0.53990585,relu,sigmoid,55,0.5,124,normal,62,27,23,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.13083049113551776,0.9432,0.837467,0.8767584013938904,0.7984,0.51015735,relu,sigmoid,50,0.375,124,normal,70,24,29,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.2249568014740944,0.9144,0.7460936,0.46489935982227326,0.8344,0.54447335,relu,sigmoid,30,0.25,100,normal,38,30,23,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
106,0.3110098477204641,0.8816,0.6225736,0.4031120090484619,0.8368,0.54974616,relu,sigmoid,40,0.375,106,normal,30,36,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.26564462637901304,0.8965333,0.66558695,0.41352458322048186,0.8312,0.53156936,relu,sigmoid,30,0.125,124,normal,58,15,32,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.3557155179977417,0.8621333,0.54565406,0.4583190493583679,0.8104,0.40765008,relu,sigmoid,60,0.125,142,normal,42,18,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.28753765988349916,0.8869333,0.6429864,0.41279477715492247,0.8336,0.52815735,relu,sigmoid,60,0.125,136,normal,30,24,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.2986831851005554,0.88453335,0.6419981,0.40106489157676695,0.828,0.5305955,relu,sigmoid,60,0.5,112,normal,66,27,23,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.28658489672342935,0.8901333,0.6527496,0.41183049964904783,0.836,0.5236191,relu,sigmoid,40,0.5,124,normal,34,36,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
112,0.234937670002381,0.91013336,0.73640394,0.43835902643203734,0.8232,0.507407,relu,sigmoid,55,0.125,112,normal,66,27,35,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.2762310802141825,0.88773334,0.65272397,0.4170474941730499,0.8304,0.51617634,relu,sigmoid,40,0.0,148,normal,42,18,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.26661472582817075,0.8946667,0.67657715,0.4265596032142639,0.8192,0.502538,relu,sigmoid,60,0.125,112,normal,50,33,26,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.23253192460536956,0.91013336,0.742956,0.49129171228408813,0.816,0.4857326,relu,sigmoid,45,0.375,106,normal,34,30,32,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.25552113926410674,0.90533334,0.70970243,0.44335053730010987,0.8192,0.49862581,relu,sigmoid,60,0.375,142,normal,38,33,20,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.25744835078716277,0.89893335,0.6943512,0.43594633638858793,0.828,0.5434078,relu,sigmoid,50,0.375,142,normal,42,24,26,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.24900157058238984,0.9072,0.714599,0.4600497713088989,0.8256,0.4535734,relu,sigmoid,30,0.375,106,normal,70,27,23,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.21298234117031098,0.91386664,0.7489242,0.48817786836624144,0.8192,0.51027536,relu,sigmoid,60,0.125,130,normal,54,33,38,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2851818768382072,0.8965333,0.67133707,0.4162668494582176,0.8208,0.5007873,relu,sigmoid,45,0.5,100,normal,54,39,20,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.29607260537147523,0.8824,0.61538637,0.38706628704071044,0.8328,0.5371249,relu,sigmoid,40,0.25,100,normal,54,30,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.31621268502871197,0.88026667,0.6211854,0.39695252561569216,0.8384,0.531252,relu,sigmoid,40,0.5,118,normal,46,15,35,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.2791833739280701,0.8882667,0.6523631,0.406446387052536,0.8296,0.52448905,relu,sigmoid,40,0.0,136,normal,30,36,26,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.24696790552139283,0.9098667,0.72636676,0.44575444626808164,0.8232,0.48674938,relu,sigmoid,60,0.25,100,normal,54,21,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.2902831393480301,0.8829333,0.6395227,0.3856211543083191,0.8392,0.5415194,relu,sigmoid,50,0.125,106,normal,38,15,26,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.2746405962705612,0.892,0.66241956,0.3935359874367714,0.8288,0.53118205,relu,sigmoid,55,0.25,148,normal,70,18,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.2258887543876966,0.91013336,0.7324721,0.46647739577293396,0.8296,0.53148437,relu,sigmoid,65,0.125,148,normal,34,33,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
106,0.2487619666258494,0.90613335,0.71170986,0.4300789065361023,0.8264,0.5261254,relu,sigmoid,40,0.25,106,normal,66,27,38,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.1454866493244966,0.94053334,0.8321248,0.7552620112895966,0.7976,0.47847486,relu,sigmoid,50,0.0,100,normal,62,30,26,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
112,0.17512187235554058,0.9266667,0.78406334,0.6419438428878784,0.7968,0.51066595,relu,sigmoid,55,0.0,112,normal,58,21,23,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
136,0.22539157050848008,0.91546667,0.7499043,0.48794775688648223,0.8288,0.5277776,relu,sigmoid,55,0.5,136,normal,38,36,32,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.275597372452418,0.89173335,0.6715307,0.4330116671323776,0.8136,0.4829208,relu,sigmoid,50,0.5,100,normal,34,15,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.23561838552355766,0.91013336,0.7353744,0.4779845017194748,0.8192,0.50471693,relu,sigmoid,45,0.125,112,normal,58,27,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.2263860725959142,0.9104,0.7348603,0.49972473132610323,0.824,0.51329684,relu,sigmoid,65,0.125,142,normal,46,36,35,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.2481029026110967,0.89786667,0.67733943,0.443184832572937,0.8272,0.5192949,relu,sigmoid,40,0.0,142,normal,54,15,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
136,0.16461375216643015,0.9208,0.7461076,0.782585968375206,0.8208,0.49684852,relu,sigmoid,50,0.5,136,normal,66,39,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.19372211186091104,0.91973335,0.75390446,0.5874492336511612,0.8192,0.5197516,relu,sigmoid,55,0.125,148,normal,50,15,26,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
112,0.23638904556632043,0.9168,0.75381464,0.4675149565935135,0.8176,0.5203418,relu,sigmoid,65,0.5,112,normal,58,39,38,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
112,0.2732454409599304,0.8912,0.6563808,0.3917363929748535,0.8376,0.54151976,relu,sigmoid,40,0.375,112,normal,58,33,32,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.3550008032917976,0.8608,0.5393008,0.46502070081233976,0.8064,0.37705874,relu,sigmoid,65,0.125,142,normal,30,24,32,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.2369641050597032,0.9096,0.7336966,0.46191049182415006,0.8128,0.533222,relu,sigmoid,65,0.25,130,normal,74,30,35,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.23045362770557404,0.9117333,0.73871064,0.4803590040206909,0.7928,0.46001938,relu,sigmoid,45,0.0,142,normal,62,39,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.2171166653186083,0.91866666,0.7393847,0.5149220507442951,0.8192,0.51207197,relu,sigmoid,35,0.5,148,normal,74,18,32,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.29728443729877474,0.8821333,0.6386997,0.3891247345209122,0.836,0.5576712,relu,sigmoid,55,0.125,118,normal,66,27,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.22013768057525157,0.91653335,0.74838156,0.5456192618608475,0.8168,0.49221072,relu,sigmoid,45,0.125,124,normal,38,33,38,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.31039082002639773,0.88133335,0.63258314,0.3946679883003235,0.8336,0.5362121,relu,sigmoid,60,0.5,142,normal,34,36,23,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.13406065583601595,0.9456,0.8447498,0.869766441822052,0.812,0.53278995,relu,sigmoid,35,0.125,118,normal,62,27,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
118,0.2672892207304637,0.89813334,0.6780589,0.40568146657943727,0.8368,0.5424754,relu,sigmoid,40,0.25,118,normal,70,18,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.202467902302742,0.92826664,0.795889,0.5061045658588409,0.828,0.5561609,relu,sigmoid,50,0.375,124,normal,70,27,29,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
136,0.2607436514496803,0.8968,0.6939341,0.42313453114032745,0.8272,0.5306178,relu,sigmoid,45,0.25,136,normal,38,39,26,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2613744747638702,0.8941333,0.6877963,0.42351411819458007,0.8336,0.54532915,relu,sigmoid,50,0.0,100,normal,46,24,26,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
124,0.21361892166733742,0.916,0.75396,0.5077029837369919,0.8256,0.52212095,relu,sigmoid,55,0.375,124,normal,66,27,26,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.1491634284655253,0.93866664,0.8099446,0.7876480902433396,0.8176,0.4967271,relu,sigmoid,35,0.375,136,normal,62,30,32,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
124,0.17469030370811622,0.9344,0.7992066,0.604353607416153,0.8064,0.48866823,relu,sigmoid,35,0.0,124,normal,54,27,26,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
136,0.26442151761054994,0.90213335,0.6965437,0.4395991756916046,0.8208,0.5193101,relu,sigmoid,60,0.5,136,normal,70,27,26,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.07061268582195043,0.9730667,0.92582387,1.4766348588466645,0.7896,0.46877426,relu,sigmoid,30,0.0,136,normal,74,39,29,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.23962488142649332,0.9072,0.7039591,0.4514089674949646,0.8152,0.5346534,relu,sigmoid,40,0.125,130,normal,62,27,35,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.2770520455042521,0.8888,0.6492003,0.4015490834712982,0.8336,0.52188313,relu,sigmoid,40,0.25,130,normal,58,27,38,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2534213277200858,0.9026667,0.70928633,0.4343140825629234,0.8328,0.5610541,relu,sigmoid,65,0.0,100,normal,30,39,23,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.29335377153754233,0.88746667,0.6425185,0.4040193318128586,0.8368,0.50825334,relu,sigmoid,35,0.5,142,normal,46,15,26,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.27007726137836774,0.89386666,0.66380686,0.42230396419763566,0.8232,0.5241176,relu,sigmoid,35,0.25,100,normal,42,21,23,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.20381371653079985,0.91653335,0.7538405,0.5440004124939442,0.8136,0.48832387,relu,sigmoid,45,0.375,106,normal,74,15,23,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
124,0.24327580904960633,0.9096,0.7186674,0.4569575300216675,0.8144,0.5169781,relu,sigmoid,40,0.5,124,normal,54,30,38,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.2505192044874032,0.9026667,0.6798962,0.4118031248450279,0.828,0.5368446,relu,sigmoid,35,0.375,100,normal,70,21,23,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.2717840822935104,0.8933333,0.6679219,0.3948077094554901,0.84,0.5672635,relu,sigmoid,65,0.0,112,normal,54,33,23,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.22853396093845368,0.9128,0.73454094,0.45987766444683076,0.8216,0.5175975,relu,sigmoid,30,0.0,106,normal,74,36,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.14191309053699175,0.93306667,0.80272895,0.8105960025787353,0.8208,0.51698434,relu,sigmoid,40,0.375,136,normal,62,27,29,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.2739228403568268,0.8973333,0.66815966,0.41230756175518035,0.832,0.49977183,relu,sigmoid,30,0.25,142,normal,66,30,23,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.22936648856600125,0.91013336,0.7012462,0.47963257545232774,0.8224,0.47567552,relu,sigmoid,35,0.25,118,normal,38,33,32,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.24291540270050366,0.9088,0.7186636,0.47509797203540804,0.8032,0.5624863,relu,sigmoid,55,0.5,130,normal,70,36,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.21513436296582222,0.9136,0.7238718,0.4699352279901505,0.8232,0.49288714,relu,sigmoid,30,0.0,124,normal,58,36,26,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.10971762300655245,0.95893335,0.8924706,1.119839346408844,0.8032,0.4674186,relu,sigmoid,30,0.0,118,normal,54,33,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
106,0.20954236713051796,0.91893333,0.75466716,0.5000198538303375,0.8216,0.5073058,relu,sigmoid,45,0.0,106,normal,66,18,29,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
136,0.14047997816403707,0.9442667,0.83395004,0.8135599575042725,0.8064,0.48552635,relu,sigmoid,40,0.25,136,normal,66,33,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.2901082100868225,0.88746667,0.62489694,0.3966506280899048,0.8336,0.47882298,relu,sigmoid,30,0.125,106,normal,30,18,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.23926351833343507,0.9090667,0.7204356,0.45296394419670105,0.8184,0.50878245,relu,sigmoid,60,0.125,148,normal,66,36,32,binary_crossentropy,0.55,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.25758529579639433,0.8973333,0.7066302,0.47440207612514496,0.8136,0.5170273,relu,sigmoid,30,0.5,124,normal,54,18,20,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.22102212297916413,0.91653335,0.7608378,0.48904879212379454,0.8232,0.5066243,relu,sigmoid,60,0.125,136,normal,54,27,29,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
112,0.31121367259820304,0.8778667,0.616575,0.3976578851342201,0.832,0.5127805,relu,sigmoid,55,0.5,112,normal,34,21,20,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.30092055598894757,0.88266665,0.6222684,0.40456014275550845,0.8344,0.49141008,relu,sigmoid,50,0.5,112,normal,46,15,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.3329746605157852,0.87093335,0.56487244,0.42795466965436935,0.828,0.46239418,relu,sigmoid,45,0.25,136,normal,34,27,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.2836471188664436,0.8912,0.6583912,0.3954694476127624,0.8384,0.5214302,relu,sigmoid,55,0.5,148,normal,50,39,20,binary_crossentropy,0.35,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.31080513801177345,0.87866664,0.6062265,0.40261325520277025,0.8304,0.49899283,relu,sigmoid,55,0.5,142,normal,34,33,38,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.30037845730781554,0.8832,0.6441016,0.3934243558049202,0.8368,0.51702166,relu,sigmoid,55,0.25,118,normal,46,18,23,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2350009684562683,0.91386664,0.7285942,0.47399483871459963,0.832,0.5303218,relu,sigmoid,40,0.375,100,normal,58,33,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.24133132548133532,0.90533334,0.7223712,0.4810428639650345,0.8168,0.50033885,relu,sigmoid,65,0.0,100,normal,50,15,20,binary_crossentropy,0.7,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.17009902249773343,0.93333334,0.80130786,0.601568354845047,0.8176,0.5401124,relu,sigmoid,55,0.25,142,normal,62,21,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
106,0.285657194852829,0.8829333,0.6414683,0.40014772605896,0.8376,0.53421557,relu,sigmoid,60,0.0,106,normal,30,36,38,binary_crossentropy,0.4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
