round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
104,0.28786658591032027,0.87946665,0.641281,0.3644441275000572,0.8512,0.55093014,relu,sigmoid,55,0.0,104,normal,50,29,23,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3371753006776174,0.86053336,0.56563926,0.37586433374881745,0.8472,0.50184566,relu,sigmoid,40,0.0,100,normal,44,23,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
128,0.313725532690684,0.87333333,0.62130827,0.35722181141376497,0.848,0.523618,relu,sigmoid,50,0.375,128,normal,62,23,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.30677853974699976,0.8832,0.6450386,0.3629542128443718,0.8472,0.56680894,relu,sigmoid,35,0.5,100,normal,62,26,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
108,0.31225139101346333,0.87093335,0.6254465,0.35880091291666033,0.8544,0.55011255,relu,sigmoid,55,0.25,108,normal,56,26,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
108,0.29047570459047956,0.8824,0.65473646,0.3642340367436409,0.856,0.54683864,relu,sigmoid,40,0.0,108,normal,62,29,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.3896597125530243,0.8469333,0.5048414,0.41590405225753785,0.8248,0.38088354,relu,sigmoid,60,0.5,120,normal,44,29,29,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.29896934727827706,0.8778667,0.63565576,0.36414303243160245,0.8472,0.5467516,relu,sigmoid,50,0.125,124,normal,50,32,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
104,0.3079261147975922,0.8693333,0.6077803,0.3569720123410225,0.8568,0.55669165,relu,sigmoid,40,0.125,104,normal,44,29,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2968337185382843,0.87866664,0.65832716,0.3570584967136383,0.8504,0.5563168,relu,sigmoid,60,0.0,100,normal,59,23,20,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
116,0.3052406879166762,0.87413335,0.62149143,0.3556895312666893,0.8584,0.54067224,relu,sigmoid,55,0.0,116,normal,38,32,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
108,0.3070883831977844,0.8728,0.63705087,0.3584930591583252,0.8576,0.5663984,relu,sigmoid,60,0.0,108,normal,50,29,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.3313228355248769,0.8632,0.5834416,0.37203565108776093,0.8464,0.50204444,relu,sigmoid,40,0.25,124,normal,38,23,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
128,0.36791053191820783,0.8568,0.5438619,0.39655882835388184,0.8432,0.44153804,relu,sigmoid,40,0.375,128,normal,35,20,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
128,0.29879805942376453,0.8757333,0.6256622,0.36135050892829895,0.852,0.51859087,relu,sigmoid,50,0.0,128,normal,62,29,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
