round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
142,0.04351046041895946,0.8744,0.6096177,0.04928088932111859,0.8536,0.56273806,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.08,142,uniform,20,20,32,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
118,0.2740939110914866,0.8965333,0.68085486,0.37497875905036926,0.8568,0.562146,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.32,118,normal,56,20,26,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.02488665321562439,0.93653333,0.827307,0.06635983973741531,0.8296,0.54401976,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,60,0.4,130,normal,74,25,26,logcosh,5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
106,0.33110241293907167,0.8632,0.5637907,0.345562616109848,0.8512,0.52834564,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,30,0.32,106,uniform,74,40,29,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.04482402123262485,0.87226665,0.5955533,0.04854701370000839,0.8584,0.584503,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.4,130,uniform,56,45,29,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.023939441238840422,0.9389333,0.8347994,0.06920691039413214,0.824,0.4922661,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.24,142,normal,92,40,35,logcosh,5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
118,0.19689033035437267,0.9018667,0.73108566,0.7246774864196778,0.844,0.51998055,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,40,0.4,118,normal,65,50,23,binary_crossentropy,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
142,0.03203782714096209,0.9152,0.72907645,0.06150762865319848,0.8336,0.55189276,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,35,0.08,142,uniform,47,20,26,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
112,0.3201035304466883,0.8674667,0.590826,0.3439008758664131,0.8592,0.5826612,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.0,112,normal,56,30,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
136,0.04369323456659913,0.8752,0.62046593,0.048266980707645415,0.8568,0.557258,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.08,136,normal,47,45,35,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
142,0.05613767391443253,0.8392,0.40907815,0.05677572852373123,0.8424,0.45357156,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,40,0.0,142,uniform,92,55,20,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.022268737748265266,0.9432,0.8407702,0.06800063598155975,0.8328,0.550628,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,60,0.32,142,normal,74,55,29,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.0421359346061945,0.8832,0.64388376,0.04949070632457733,0.8528,0.5549662,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.08,100,normal,47,20,20,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
148,0.2624965531279643,0.89786667,0.7004533,0.3757787752151489,0.8408,0.5262863,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,35,0.24,148,normal,56,40,35,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
136,0.03698028605182965,0.904,0.7170552,0.059537913262844085,0.8368,0.54857016,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.32,136,uniform,38,25,29,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.038869469614078604,0.90106666,0.6970546,0.05601047587767243,0.844,0.5206505,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.4,100,uniform,29,55,23,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.2807353036403656,0.8848,0.64801466,0.373464548766613,0.8512,0.54297775,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.08,106,uniform,74,40,35,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
148,0.23265890190005303,0.9,0.6800602,0.46525019788742067,0.836,0.53405225,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.16,148,normal,83,20,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.31309908310572304,0.8736,0.599815,0.358180552482605,0.848,0.54054654,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,35,0.08,130,uniform,47,20,23,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
